"","ID","AIC","lnB0","E","B0"
"1","3",-14.7622368598374,-16.4892415578737,0.0973597460021134,6.89943266720589e-08
"2","4",-1.33066213240025,-18.7189081678899,0.625809022655509,7.42132541849286e-09
"3","5",-18.7080705812879,-19.1566732715756,0.593800163766064,4.79029772666318e-09
"4","6",0.598507755122423,-20.3216601306128,0.626632992862772,1.4942220542171e-09
"5","11",10.5052665023273,-14.9923648145392,0.367879224767909,3.08246880637608e-07
"6","12",15.5220225172178,-17.403986343944,0.639781897835813,2.76404282603227e-08
"7","13",13.036214248975,-10.3571714684694,0.0894778472255165,3.17641752253795e-05
"8","14",6.87979881742244,-14.4866247494814,0.532489116332307,5.11138753935323e-07
"9","16",-3.53635330915664,-13.2524544419663,0.402712791692367,1.75603094237117e-06
"10","17",14.8565227637005,-13.2345622710836,0.15032779964956,1.78773291086196e-06
"11","18",1.56274898021174,-15.3889339874266,0.462719491586793,2.07334172091404e-07
"12","19",10.3621391645609,-12.9806623674272,0.0693997546907464,2.30446418226145e-06
"13","20",-9.73422527217321,-14.657464883548,0.50182435743372,4.30867644406687e-07
"14","22",-5.93049229437665,-14.7876551904916,0.483314939943736,3.78270915452935e-07
"15","26",NA,NA,NA,NA
"16","28",7.51125238805115,-0.401243155888529,0.257751056503601,0.669487251477193
"17","29",7.84784285682939,-0.864876840130048,0.264619619268151,0.421103412475246
"18","31",-2.05173870519933,-0.830926599380382,0.451312444327254,0.435645430458206
"19","34",7.75352653738862,-0.122730721124029,0.30720204671508,0.884501808148286
"20","37",4.73812903545845,0.572351135261035,0.108408386382496,1.77242937762784
"21","38",24.8602203499456,0.676409740623309,0.197720815955819,1.96680370558777
"22","40",11.6921661778619,0.290911378710541,0.213553559086646,1.33764603478068
"23","41",27.0241299702632,0.73397557732789,0.155878847347805,2.08334667139205
"24","43",3.78662080998535,0.139522640310952,0.36380436975423,1.14972483555119
"25","46",13.6008445073741,0.694126694861926,0.19808612299501,2.00195998836557
"26","53",18.132132814843,-13.184356715741,0.603136621973452,1.87977829599056e-06
"27","54",20.1838641008162,-13.7357173805536,0.72598887579189,1.08306304260621e-06
"28","55",19.3405317878787,-13.1166772093618,0.590809466983378,2.01140472996193e-06
"29","56",18.0982296972019,-13.7116289194842,0.661242915030338,1.10946912869132e-06
"30","57",14.7721736308176,-13.5985013613377,0.655905906424027,1.24235552756513e-06
"31","58",18.0002123449874,-13.3390357968139,0.71054831393769,1.61038738386488e-06
"32","59",13.4793261357017,-14.4351961555472,0.318651069871432,5.38113595216486e-07
"33","60",18.4254921534414,-13.893172549081,0.801478862353936,9.25277125580995e-07
"34","62",NA,NA,NA,NA
"35","63",20.0391920973291,-14.2751773313483,0.719105679862502,6.31494041072579e-07
"36","65",17.537067443649,-13.188847886348,0.497072214229921,1.87135482075108e-06
"37","66",9.54231363858775,-12.7267948314827,0.251062280527949,2.97045674290738e-06
"38","67",NA,NA,NA,NA
"39","68",21.8842646686512,-13.4258532430693,0.44452107480294,1.47647474127745e-06
"40","69",25.6056227238003,-14.3631681417709,0.777812536261321,5.78302851032612e-07
"41","70",16.659776443914,-13.2689769660436,0.467484326092161,1.72725525695191e-06
"42","71",20.3994609937818,-13.3632321489575,0.406404839494299,1.57188951586239e-06
"43","72",20.8604792819861,-13.2863356299552,0.451240286809928,1.697531145266e-06
"44","74",18.3199977130731,-12.940270820417,0.359120394331767,2.39945046338828e-06
"45","75",21.2091420934555,-13.620006553548,0.352026169039142,1.21592366297698e-06
"46","81",14.4216842903943,-9.11166716593248,0.150427539453996,0.00011037055563124
"47","85",-3.63926043856793,-13.2653250246678,0.180469280807269,1.73357462384676e-06
"48","86",-15.4946434483391,-12.1153006622988,0.162391321401859,5.4750964701471e-06
"49","87",0.67507275586084,-11.7501064717796,0.0770936387050662,7.88848488146202e-06
"50","90",1.19633320934587,-12.3192797017266,0.0145025527631187,4.46482873440934e-06
