ID,sharpschoolhigh_1981,sharpschoollow_1981,sharpschoolfull_1981,best_model
469,-267.3539579,-241.9968399,-273.6503519,sharpschoollow_1981
470,-237.9801663,-232.8490155,-233.9801661,sharpschoollow_1981
471,-230.8274263,-212.2978368,-231.943265,sharpschoollow_1981
472,NULL,-192.5592818,NULL,sharpschoollow_1981
473,-200.8024915,-192.735457,-197.6281755,sharpschoollow_1981
474,-175.7422922,-168.333634,-171.7501326,sharpschoollow_1981
475,NULL,-149.2676989,NULL,sharpschoollow_1981
476,-152.3729252,-146.8540257,-149.2944953,sharpschoollow_1981
477,-147.6819573,-145.2061225,-143.6819572,sharpschoolfull_1981
478,-151.5192589,-151.5192589,-147.5192588,sharpschoolfull_1981
479,NULL,-104.4652457,NULL,sharpschoollow_1981
480,NULL,-123.3790834,NULL,sharpschoollow_1981
481,NULL,-102.1214036,NULL,sharpschoollow_1981
482,NULL,-106.8025342,NULL,sharpschoollow_1981
483,NULL,-95.45915556,NULL,sharpschoollow_1981
484,-114.4660639,-113.7158356,-88.63497713,sharpschoollow_1981
485,NULL,-274.3390343,NULL,sharpschoollow_1981
486,NULL,-426.716979,NULL,sharpschoollow_1981
487,NULL,-225.6782356,NULL,sharpschoollow_1981
488,NULL,-369.521108,NULL,sharpschoollow_1981
489,NULL,-163.8295931,NULL,sharpschoollow_1981
490,NULL,-465.9461038,NULL,sharpschoollow_1981
491,NULL,-164.4393773,NULL,sharpschoollow_1981
492,NULL,-158.5868548,NULL,sharpschoollow_1981
493,NULL,-157.5270892,NULL,sharpschoollow_1981
494,NULL,-154.0543315,NULL,sharpschoollow_1981
495,NULL,-160.2911746,NULL,sharpschoollow_1981
496,NULL,-164.000304,NULL,sharpschoollow_1981
497,NULL,-154.5616719,NULL,sharpschoollow_1981
498,NULL,-138.8944163,NULL,sharpschoollow_1981
499,NULL,-130.2477972,NULL,sharpschoollow_1981
500,NULL,-133.6006409,NULL,sharpschoollow_1981
501,NULL,-126.7916234,NULL,sharpschoollow_1981
502,NULL,-134.5101554,NULL,sharpschoollow_1981
503,NULL,-144.386443,NULL,sharpschoollow_1981
504,NULL,-125.4857059,NULL,sharpschoollow_1981
505,-120.6401575,-102.1791922,-116.6401575,sharpschoollow_1981
506,NULL,-130.0729306,NULL,sharpschoollow_1981
507,NULL,-8.780523615,NULL,sharpschoollow_1981
508,NULL,83.52830761,NULL,sharpschoollow_1981
509,NULL,65.77252376,NULL,sharpschoollow_1981
510,43.86884753,74.55332848,69.96234271,sharpschoolhigh_1981
511,63.01657544,78.85689532,67.98573103,sharpschoolhigh_1981
512,NULL,50.80153493,NULL,sharpschoollow_1981
513,NULL,63.60271788,NULL,sharpschoollow_1981
514,48.70443233,86.06766171,80.96549419,sharpschoolhigh_1981
515,78.13639084,90.11867988,88.4786404,sharpschoolhigh_1981
516,62.78851228,64.4195298,66.45318904,sharpschoolhigh_1981
517,NULL,64.34732803,NULL,sharpschoollow_1981
518,49.75763468,87.10275443,82.70296553,sharpschoolhigh_1981
519,71.42343726,88.36695613,86.47224191,sharpschoolhigh_1981
520,96.77573001,96.77572997,104.9314625,sharpschoolfull_1981
521,NULL,-229.5573581,NULL,sharpschoollow_1981
522,NULL,-118.8726231,NULL,sharpschoollow_1981
523,-1176.460389,-1179.562359,-1176.036349,sharpschoolfull_1981
524,-18623.61227,-18593.23358,-18619.64823,sharpschoollow_1981
525,-12936.55803,-12831.92518,-12934.40734,sharpschoollow_1981
526,-7904.606864,-7890.167629,-7902.247248,sharpschoollow_1981
527,-13499.78017,-13499.78017,-13498.86004,sharpschoolfull_1981
528,-20127.65287,-20044.8722,-20129.77862,sharpschoollow_1981
529,-10829.84582,-10799.9115,-10826.31357,sharpschoollow_1981
530,-15467.25245,-15368.43337,-15466.8505,sharpschoollow_1981
531,65.29799026,76.10737031,69.29799027,sharpschoolhigh_1981
532,57.90769943,58.63856389,61.90769959,sharpschoolhigh_1981
533,NULL,-162.0652281,NULL,sharpschoollow_1981
534,-157.8538242,-140.7205056,-154.7060838,sharpschoollow_1981
535,-1843.856526,-1843.64816,-1840.632851,sharpschoolfull_1981
536,NULL,-202.4905594,NULL,sharpschoollow_1981
537,NULL,-175.4934922,NULL,sharpschoollow_1981
538,NULL,-143.8278967,NULL,sharpschoollow_1981
539,NULL,-147.4199845,NULL,sharpschoollow_1981
540,NULL,-127.769353,NULL,sharpschoollow_1981
541,NULL,-134.9175615,NULL,sharpschoollow_1981
542,NULL,-143.688131,NULL,sharpschoollow_1981
543,NULL,-160.8303136,NULL,sharpschoollow_1981
544,NULL,-177.1918041,NULL,sharpschoollow_1981
545,NULL,-159.4069449,NULL,sharpschoollow_1981
546,NULL,-295.5711162,NULL,sharpschoollow_1981
547,NULL,-278.0540779,NULL,sharpschoollow_1981
548,NULL,-78.85019718,NULL,sharpschoollow_1981
549,NULL,-81.73459325,NULL,sharpschoollow_1981
550,NULL,-80.0451001,NULL,sharpschoollow_1981
551,-91.15890299,-56.65947442,-57.84243088,sharpschoollow_1981
552,-83.12993129,-63.69056396,-59.72181815,sharpschoolfull_1981
553,NULL,-73.0269092,NULL,sharpschoollow_1981
554,NULL,-65.37345281,NULL,sharpschoollow_1981
555,-73.09887564,-64.32250137,-57.3923268,sharpschoolfull_1981
556,-70.70479537,-66.42978298,-56.65175615,sharpschoolfull_1981
557,NULL,-177.7818688,NULL,sharpschoollow_1981
558,NULL,-135.3729755,NULL,sharpschoollow_1981
559,NULL,-137.3262834,NULL,sharpschoollow_1981
560,-175.2528361,-159.171201,-175.7865053,sharpschoollow_1981
561,NULL,-134.6332499,NULL,sharpschoollow_1981
562,NULL,-159.9270251,NULL,sharpschoollow_1981
563,-153.2466585,-151.2929048,-149.2466583,sharpschoolfull_1981
564,-1561.779743,-1561.776602,-1557.779727,sharpschoolfull_1981
565,-563.121476,-563.0003645,-559.230211,sharpschoolfull_1981
566,-292.844215,-276.6781264,-284.5127954,sharpschoollow_1981
567,NULL,-534.6876759,NULL,sharpschoollow_1981
568,-167.3668996,-162.3296389,-163.3841117,sharpschoollow_1981
569,-565.9447798,-563.790933,-562.8715712,sharpschoolfull_1981
570,-894.6148215,-894.6148215,-890.6148215,sharpschoolfull_1981
571,-846.7725087,-846.7506911,-842.7680319,sharpschoolfull_1981
572,-653.0949629,-653.0949629,-647.6754812,sharpschoolfull_1981
573,-276.4688815,-270.4972238,-272.4688634,sharpschoollow_1981
574,-283.3223763,-276.6937375,-279.3223763,sharpschoollow_1981
575,-282.3067359,-279.0771934,-278.3067359,sharpschoolfull_1981
576,-271.9908863,-268.3445818,-269.1641403,sharpschoollow_1981
577,-259.4588806,-253.8139418,-257.6327553,sharpschoollow_1981
578,NULL,-324.8842385,NULL,sharpschoollow_1981
579,NULL,-310.533562,NULL,sharpschoollow_1981
580,NULL,-323.4884192,NULL,sharpschoollow_1981
581,NULL,-338.2188426,NULL,sharpschoollow_1981
582,NULL,-320.2280162,NULL,sharpschoollow_1981
583,-257.1988701,-248.7663686,-261.9675886,sharpschoollow_1981
584,-251.9090215,-232.693332,-245.3532609,sharpschoollow_1981
585,NULL,NULL,NULL,NULL
586,-411.7397171,-406.117605,-406.9601841,sharpschoollow_1981
587,-486.2549541,-475.6783184,-484.5134271,sharpschoollow_1981
588,-460.5675323,-463.2857302,-481.2246923,sharpschoolhigh_1981
589,-455.3289207,-458.9897109,-482.6704734,sharpschoolhigh_1981
590,-534.0248692,-533.7102725,-568.9000793,sharpschoollow_1981
591,-618.5484841,-617.6823419,-659.400043,sharpschoollow_1981
592,-2214.44141,-2252.40042,-2359.113248,sharpschoolhigh_1981
593,-537.5245209,-537.3709759,-572.6660107,sharpschoollow_1981
594,-536.9100548,-545.6617504,-573.7008951,sharpschoolhigh_1981
595,-188.6916107,-143.202472,-185.7835457,sharpschoollow_1981
596,-624.7929152,-577.4604655,-621.7084587,sharpschoollow_1981
597,-165.5432911,-129.5940255,-165.4541821,sharpschoollow_1981
598,-171.3995438,-141.8718276,-169.5333451,sharpschoollow_1981
599,NULL,-179.3139846,NULL,sharpschoollow_1981
600,NULL,-184.4157163,NULL,sharpschoollow_1981
601,-455.3860885,-395.1521582,-451.7095233,sharpschoollow_1981
602,-441.1023015,-390.672908,-444.8665713,sharpschoollow_1981
603,-478.2056415,-441.7908607,-486.8405852,sharpschoollow_1981
604,-501.9197752,-466.0848363,-504.2899016,sharpschoollow_1981
605,NULL,-548.1902469,NULL,sharpschoollow_1981
606,NULL,-527.8309172,NULL,sharpschoollow_1981
607,NULL,-531.9514943,NULL,sharpschoollow_1981
608,NULL,-557.2628541,NULL,sharpschoollow_1981
609,NULL,-156.1840287,NULL,sharpschoollow_1981
610,-159.6528177,-155.8577887,-155.6528146,sharpschoolfull_1981
611,NULL,-182.3849462,NULL,sharpschoollow_1981
612,NULL,-173.645034,NULL,sharpschoollow_1981
613,-161.4541716,-160.0410586,-158.2742321,sharpschoolfull_1981
614,NULL,-154.6767689,NULL,sharpschoollow_1981
615,-158.2476241,-148.652552,-157.0164875,sharpschoollow_1981
616,NULL,-159.8346908,NULL,sharpschoollow_1981
617,-146.6521367,-140.2918237,-152.477257,sharpschoollow_1981
618,-154.9548523,-139.4238973,-539.2874111,sharpschoollow_1981
619,-151.3069185,-129.9568095,-153.6642741,sharpschoollow_1981
620,-148.0914146,-136.2580914,-144.4106681,sharpschoollow_1981
621,NULL,-148.4866557,NULL,sharpschoollow_1981
622,-174.011988,-150.7114879,-170.0119873,sharpschoollow_1981
623,-155.4696387,-148.755991,-152.7601851,sharpschoollow_1981
624,-158.7659176,-152.565995,-155.4459045,sharpschoollow_1981
625,-158.9171734,-148.8620992,-154.6921398,sharpschoollow_1981
626,-167.3015883,-149.9449714,-168.1998772,sharpschoollow_1981
627,-160.8644854,-146.8700669,-174.9358678,sharpschoollow_1981
628,-161.2163083,-154.1324418,-167.4588826,sharpschoollow_1981
629,NULL,-186.6910344,NULL,sharpschoollow_1981
630,-164.9075481,-152.0848928,-165.3628922,sharpschoollow_1981
631,NULL,-167.9282752,NULL,sharpschoollow_1981
632,-179.9986203,-149.4374867,-176.5527232,sharpschoollow_1981
633,33.92178363,47.34565887,16.11081014,sharpschoolfull_1981
634,NULL,-153.874307,NULL,sharpschoollow_1981
635,NULL,-169.5423035,NULL,sharpschoollow_1981
636,NULL,-177.4342745,NULL,sharpschoollow_1981
637,-307.723122,-246.8154373,-300.4908052,sharpschoollow_1981
638,-189.0810032,-156.5435282,-185.0754685,sharpschoollow_1981
639,-153.5248415,-147.6784575,-157.3206169,sharpschoollow_1981
640,NULL,-143.4518143,NULL,sharpschoollow_1981
641,NULL,-145.413754,NULL,sharpschoollow_1981
642,NULL,-142.665172,NULL,sharpschoollow_1981
643,NULL,NULL,NULL,NULL
644,-110.9425272,-105.0090467,-110.4660152,sharpschoollow_1981
645,-76.92302987,-69.02712448,-68.54828804,sharpschoolfull_1981
646,NULL,-82.76855984,NULL,sharpschoollow_1981
647,-68.38852447,-68.35685693,-64.38852445,sharpschoolfull_1981
648,NULL,-97.51903603,NULL,sharpschoollow_1981
661,-128.2027061,-126.0387225,NULL,sharpschoollow_1981
662,NULL,-136.88654,NULL,sharpschoollow_1981
663,-172.649933,-147.2157835,-168.655034,sharpschoollow_1981
664,-111.3177714,-96.27031449,-89.5171774,sharpschoolhigh_1981
665,-145.2848885,-111.7712437,-127.0064205,sharpschoollow_1981
666,-176.6844232,-117.279606,-185.8242715,sharpschoollow_1981
667,-179.9263738,-153.3089498,-168.7798632,sharpschoollow_1981
668,-119.2185464,-97.41713495,-86.13900904,sharpschoolhigh_1981
669,-484.8738665,-482.2568927,-481.9375649,sharpschoolfull_1981
670,-395.5329784,-390.495082,-392.2906089,sharpschoollow_1981
671,48.56793132,66.85419788,36.56297324,sharpschoolfull_1981
672,65.69985045,89.53272346,51.01576316,sharpschoolfull_1981
673,-162.7244845,-146.5921246,-152.033675,sharpschoollow_1981
674,-173.6336389,-153.668737,-168.7595751,sharpschoollow_1981
675,-154.559123,-151.6656625,-150.5591226,sharpschoolfull_1981
676,-120.9070382,-113.9882901,-89.50381289,sharpschoollow_1981
677,-155.4794038,-144.9041636,-151.4670624,sharpschoollow_1981
678,-158.1899483,-149.6399197,-153.3598039,sharpschoollow_1981
679,-145.9154771,-144.5373032,-141.9154771,sharpschoolfull_1981
680,NULL,-113.9332646,NULL,sharpschoollow_1981
681,-310.5627458,-303.4028282,-308.8052943,sharpschoollow_1981
682,-313.2250092,-270.5164966,-309.7806015,sharpschoollow_1981
683,-125.0829904,-112.2557324,-84.89574663,sharpschoollow_1981
684,-158.4375098,-115.1878881,-121.971832,sharpschoollow_1981
685,-146.2329554,-112.336388,-92.04199374,sharpschoollow_1981
686,-153.9812565,-115.0587624,-150.0935427,sharpschoollow_1981
687,NULL,-120.8202083,NULL,sharpschoollow_1981
688,-129.0512907,-91.98903719,-81.526471,sharpschoolhigh_1981
689,-209.9646689,-171.8837875,-191.3751613,sharpschoollow_1981
690,NULL,NULL,NULL,NULL
691,-152.7366701,-132.4228789,-170.4740394,sharpschoollow_1981
692,-153.0159279,-124.7903117,-149.694124,sharpschoollow_1981
693,-153.5951236,-129.5483184,-135.0017829,sharpschoollow_1981
694,-160.4310409,-129.148961,-141.5436283,sharpschoollow_1981
695,-244.6616915,-227.0732183,-241.0622169,sharpschoollow_1981
696,-52.09379758,-27.34630674,-50.31987097,sharpschoollow_1981
697,-73.74471383,-38.52919737,-69.79416657,sharpschoollow_1981
700,-142.1368481,-106.8586827,-103.8224082,sharpschoolfull_1981
701,-136.4125024,-113.2955409,-104.3986295,sharpschoolfull_1981
702,-126.9726031,-113.9070139,-103.0477176,sharpschoolfull_1981
703,-141.83351,-112.5271075,-93.35190061,sharpschoollow_1981
704,-153.869034,-117.8508619,-95.16002528,sharpschoollow_1981
705,NULL,-125.037793,NULL,sharpschoollow_1981
706,-112.3530493,-107.3793991,-86.26243829,sharpschoollow_1981
707,NULL,-114.6931374,NULL,sharpschoollow_1981
708,NULL,-141.6054365,NULL,sharpschoollow_1981
709,-130.8839482,-103.6979774,-92.82894203,sharpschoollow_1981
710,-135.5804652,-116.8437627,-98.50502049,sharpschoollow_1981
711,-129.9758283,-110.8476625,-99.15636676,sharpschoollow_1981
712,-134.4399179,-119.9865744,-90.85743026,sharpschoollow_1981
713,NULL,-117.1570523,NULL,sharpschoollow_1981
714,NULL,-112.9847101,NULL,sharpschoollow_1981
715,NULL,-113.2609738,NULL,sharpschoollow_1981
716,NULL,-113.0078001,NULL,sharpschoollow_1981
717,NULL,-115.0905032,NULL,sharpschoollow_1981
718,-119.6328768,-112.611662,-102.8273096,sharpschoolfull_1981
719,-133.890065,-112.6607737,-106.0443975,sharpschoolfull_1981
720,-137.9645363,-110.7708358,-104.9796553,sharpschoolfull_1981
721,-118.6526236,-114.6049029,-97.88610727,sharpschoollow_1981
722,-122.2832119,-120.4293898,-98.24567922,sharpschoollow_1981
723,-125.7820965,-113.8926921,-97.85713579,sharpschoollow_1981
724,-113.1704524,-113.1519005,-93.83403568,sharpschoollow_1981
725,-117.8162401,-114.2198878,-89.79887101,sharpschoollow_1981
726,-115.222042,-110.3366737,-100.6051149,sharpschoolfull_1981
727,-122.7995427,-91.31818781,-90.1856758,sharpschoolhigh_1981
728,-113.1641887,-88.94373065,-93.30476545,sharpschoolhigh_1981
729,-129.8298292,-95.32528441,-92.29667099,sharpschoolhigh_1981
730,-119.9146681,-97.7543579,-86.94774631,sharpschoolhigh_1981
731,-127.3446754,-94.88256234,-82.29424588,sharpschoolhigh_1981
732,-124.2133616,-105.2695728,-91.3475993,sharpschoollow_1981
733,-142.5671024,-96.88475578,-90.8565528,sharpschoolhigh_1981
734,-126.947687,-105.6621129,-86.26192402,sharpschoollow_1981
735,-122.5295702,-110.8568667,-85.07261478,sharpschoollow_1981
736,-125.5638589,-98.31702413,-88.54838092,sharpschoolhigh_1981
737,-120.5635346,-105.198816,-84.07379952,sharpschoollow_1981
738,-127.9641315,-101.7295827,-92.33760757,sharpschoollow_1981
739,-125.2670661,-98.80519232,-85.10658844,sharpschoolhigh_1981
740,-118.8092984,-110.4573951,-88.0591203,sharpschoollow_1981
741,-139.3782221,-109.2478097,-85.62052491,sharpschoollow_1981
742,-117.0106583,-113.5144666,-86.57580124,sharpschoollow_1981
743,-241.9348074,-241.9110365,-237.7766723,sharpschoolfull_1981
744,-365.2373661,-352.2852707,-361.2297568,sharpschoollow_1981
745,-388.4259784,-388.4259784,-384.4259783,sharpschoolfull_1981
746,-395.5743619,-364.2451694,-391.690874,sharpschoollow_1981
747,-177.9494279,-139.0394722,-183.4538971,sharpschoollow_1981
748,-164.0798597,-134.8311552,-160.3604401,sharpschoollow_1981
749,-166.1823148,-139.1189439,-161.6019641,sharpschoollow_1981
750,-178.8956268,-155.3406176,-177.3192355,sharpschoollow_1981
751,-173.8525679,-147.3813733,-180.9639083,sharpschoollow_1981
752,-173.3403289,-141.441118,-171.5405846,sharpschoollow_1981
753,-166.9256567,-153.307174,-164.388955,sharpschoollow_1981
754,-159.1449169,-136.3104306,-148.3859643,sharpschoollow_1981
755,-160.0037297,-138.8721527,-156.2957367,sharpschoollow_1981
756,NULL,-139.9222897,NULL,sharpschoollow_1981
757,-152.7138936,-136.6926434,-148.713893,sharpschoollow_1981
758,-170.689362,-167.9525991,-169.4391859,sharpschoollow_1981
759,-144.2694036,-130.5658929,-139.7948425,sharpschoollow_1981
760,-167.2742341,-149.795837,-170.2324436,sharpschoollow_1981
761,-153.6966379,-131.8352113,-149.6642647,sharpschoollow_1981
762,-133.1482727,-118.1097463,-97.37037104,sharpschoollow_1981
763,-204.5814249,-171.7598686,-214.7242097,sharpschoollow_1981
764,-153.1435273,-136.1876612,-149.1435272,sharpschoollow_1981
765,-126.7557309,-119.4563943,-95.9729572,sharpschoollow_1981
766,-185.355327,-146.6245381,-181.4160371,sharpschoollow_1981
767,-150.8008179,-137.3765757,-146.8008168,sharpschoollow_1981
768,-171.4201818,-155.5310181,-167.4273328,sharpschoollow_1981
769,-128.3362913,-104.62617,-87.72907177,sharpschoollow_1981
770,-168.2322895,-153.5224948,-164.2322894,sharpschoollow_1981
771,-171.1537455,-139.1661979,-165.9439952,sharpschoollow_1981
772,-165.1100872,-128.4402095,-132.4354767,sharpschoollow_1981
773,-120.4634081,-111.5189328,-90.3913465,sharpschoollow_1981
774,-158.7595183,-122.0041363,-135.993033,sharpschoollow_1981
775,-171.0423589,-132.4674681,-132.4582691,sharpschoolfull_1981
776,-161.2364299,-134.6549888,-134.948216,sharpschoollow_1981
777,-154.5885581,-134.4085172,-150.3759378,sharpschoollow_1981
778,-197.8568929,-165.7682999,-195.1714622,sharpschoollow_1981
779,-190.7393401,-175.3081786,-186.73934,sharpschoollow_1981
780,-198.9919523,-194.3750289,-202.1883605,sharpschoollow_1981
781,-203.8076667,-178.2338466,-199.5166469,sharpschoollow_1981
782,-248.658945,-229.1598698,-244.5648839,sharpschoollow_1981
783,-240.488675,-221.0537908,-236.3807508,sharpschoollow_1981
784,-210.046505,-174.3732096,-205.8994407,sharpschoollow_1981
785,-308.8215175,-271.8293521,-323.7082332,sharpschoollow_1981
786,-277.269264,-250.5305787,-273.2732042,sharpschoollow_1981
787,-253.3211685,-226.4418018,-250.9813124,sharpschoollow_1981
788,-226.3555175,-205.8644017,-222.4371155,sharpschoollow_1981
789,NULL,-149.5338878,NULL,sharpschoollow_1981
790,-178.9426992,-131.7994332,-174.9426988,sharpschoollow_1981
791,-143.6068033,-131.6072205,-139.3502424,sharpschoollow_1981
792,-145.2047618,-130.3064027,-141.047245,sharpschoollow_1981
796,NULL,-252.1491981,NULL,sharpschoollow_1981
797,-291.7087568,-283.1995795,-291.1846156,sharpschoollow_1981
798,-240.3853978,-214.2255659,-237.1971285,sharpschoollow_1981
799,NULL,-321.4066864,NULL,sharpschoollow_1981
800,NULL,-315.938812,NULL,sharpschoollow_1981
801,NULL,-311.5370808,NULL,sharpschoollow_1981
802,NULL,-326.7288581,NULL,sharpschoollow_1981
803,NULL,-317.0577998,NULL,sharpschoollow_1981
804,-290.3767135,-242.7254292,-286.3767125,sharpschoollow_1981
805,-301.2470117,-234.3642051,-297.274094,sharpschoollow_1981
806,-283.9959666,-234.0333029,-279.9959293,sharpschoollow_1981
807,-298.16734,-232.7289251,-256.547843,sharpschoollow_1981
808,-273.7284155,-233.3636835,-253.7110241,sharpschoollow_1981
809,-275.8228543,-265.7843848,-273.9782459,sharpschoollow_1981
810,-271.2538587,-248.2515285,-279.3071456,sharpschoollow_1981
811,-270.2234319,-245.0268966,-290.0321465,sharpschoollow_1981
812,-264.5773775,-251.2100304,-274.1631909,sharpschoollow_1981
813,-275.1824255,-243.2746432,-274.4979623,sharpschoollow_1981
814,-345.6527671,-312.5053089,-347.3611521,sharpschoollow_1981
815,-336.5903596,-305.9242146,-335.656259,sharpschoollow_1981
816,-342.3383589,-307.1708754,-346.3896043,sharpschoollow_1981
817,-351.5051003,-305.5412843,-347.5751016,sharpschoollow_1981
818,-169.1991403,-145.2726576,-168.0577664,sharpschoollow_1981
819,-185.2498487,-162.3045425,-185.8570035,sharpschoollow_1981
820,-179.128561,-153.6342761,-177.3123259,sharpschoollow_1981
821,-192.0549856,-172.0132998,-191.4513317,sharpschoollow_1981
822,-162.5313751,-147.9696678,-160.9039228,sharpschoollow_1981
823,-169.7981387,-166.5485462,-166.7539707,sharpschoollow_1981
824,-175.5053272,-142.0769441,-176.7867509,sharpschoollow_1981
825,-203.1152867,-169.682781,-202.943393,sharpschoollow_1981
826,-141.0808038,-133.7102866,-137.0807982,sharpschoollow_1981
827,-172.9117667,-152.8133997,-177.0202811,sharpschoollow_1981
828,-158.0422666,-142.9141896,-161.8290043,sharpschoollow_1981
829,-180.7182914,-152.8150479,-178.6710007,sharpschoollow_1981
830,-167.320477,-133.9244503,-163.3204738,sharpschoollow_1981
831,-180.811385,-149.7227537,-175.4944605,sharpschoollow_1981
832,-150.1320843,-129.7530881,-146.1945964,sharpschoollow_1981
833,-167.8270419,-143.1597585,-175.3571323,sharpschoollow_1981
834,-100.4671458,-91.78168112,-98.49277857,sharpschoolhigh_1981
835,-105.275125,-92.38207296,-99.4810796,sharpschoolhigh_1981
836,-124.5481107,-101.1467051,-124.3626746,sharpschoollow_1981
837,-113.4319454,-100.0722738,-115.8912076,sharpschoollow_1981
838,NULL,-112.5975339,NULL,sharpschoollow_1981
839,NULL,-128.3453435,NULL,sharpschoollow_1981
840,NULL,-128.7403938,NULL,sharpschoollow_1981
841,NULL,-120.8560816,NULL,sharpschoollow_1981
842,-162.8287309,-142.7243239,-160.0956092,sharpschoollow_1981
843,-149.3487243,-146.8890748,-161.5713638,sharpschoollow_1981
844,-147.213789,-140.0895517,-162.3902817,sharpschoollow_1981
845,-126.4381486,-115.706102,-135.5254728,sharpschoollow_1981
846,-106.3590549,-106.324402,-112.3274365,sharpschoollow_1981
847,-190.7173134,-182.6455926,-194.5680317,sharpschoollow_1981
848,-219.1029346,-212.6333824,-221.176352,sharpschoollow_1981
849,-226.4428839,-221.7937526,-225.8852198,sharpschoollow_1981
850,NULL,-156.0717275,NULL,sharpschoollow_1981
851,NULL,-214.8571382,NULL,sharpschoollow_1981
852,-121.6627468,-93.75554216,-91.35236836,sharpschoolhigh_1981
853,-134.5653685,-98.0665767,-84.7276833,sharpschoolhigh_1981
854,-135.8285133,-97.87493935,-94.98980218,sharpschoolhigh_1981
855,-128.4867273,-92.23385694,-92.33812731,sharpschoolhigh_1981
856,-123.2989309,-96.95610767,-94.62623915,sharpschoolhigh_1981
857,-142.4594549,-94.2579811,-88.81817819,sharpschoolhigh_1981
858,-125.5618963,-96.85147043,-88.0766682,sharpschoolhigh_1981
859,-135.309747,-96.42794196,-92.81572532,sharpschoolhigh_1981
860,-130.3489056,-96.48744607,-95.750919,sharpschoolhigh_1981
861,-129.0383138,-95.14154107,-94.23409045,sharpschoolhigh_1981
862,-157.7308698,-97.27868796,-92.61825641,sharpschoolhigh_1981
863,-139.9156086,-98.51746112,-98.54076344,sharpschoolhigh_1981
864,-134.6925583,-101.7687043,-94.45065614,sharpschoollow_1981
865,-133.3166892,-96.74702398,-96.65881964,sharpschoolhigh_1981
866,-145.5441437,-99.53125062,-93.53347415,sharpschoolhigh_1981
867,-137.0981833,-103.6531407,-91.01089957,sharpschoollow_1981
868,-130.7955655,-97.88095575,-89.24979949,sharpschoolhigh_1981
869,-143.8261392,-101.348319,-95.93232993,sharpschoollow_1981
870,-136.048344,-103.2408328,-95.20304097,sharpschoollow_1981
871,-128.1122408,-101.4763216,-103.4274801,sharpschoollow_1981
872,-125.8025933,-103.9599246,-94.96463594,sharpschoollow_1981
873,-122.0473729,-100.2836245,-100.4564736,sharpschoollow_1981
874,-144.8716455,-103.2177578,-93.07123276,sharpschoollow_1981
875,-125.8258037,-104.3290581,-95.96936764,sharpschoollow_1981
876,NULL,-129.3299624,NULL,sharpschoollow_1981
877,NULL,-144.2726774,NULL,sharpschoollow_1981
878,NULL,-124.2586635,NULL,sharpschoollow_1981
879,NULL,-123.2282012,NULL,sharpschoollow_1981
880,NULL,-126.7234556,NULL,sharpschoollow_1981
881,NULL,-129.3622575,NULL,sharpschoollow_1981
882,NULL,-129.6907284,NULL,sharpschoollow_1981
883,NULL,-137.1138775,NULL,sharpschoollow_1981
884,NULL,-127.9628953,NULL,sharpschoollow_1981
885,NULL,-130.4320107,NULL,sharpschoollow_1981
886,NULL,-133.5668425,NULL,sharpschoollow_1981
887,NULL,-133.7141378,NULL,sharpschoollow_1981
888,-121.5973552,-93.82019977,-92.75269146,sharpschoolhigh_1981
889,-136.6712557,-98.05970082,-88.9828058,sharpschoolhigh_1981
890,-135.2856107,-97.76958703,-91.83791748,sharpschoolhigh_1981
891,-128.4867273,-92.24270493,-89.55851647,sharpschoolhigh_1981
892,-123.1213061,-97.02301197,-91.26723876,sharpschoolhigh_1981
893,-144.5267155,-94.21858347,-93.49071188,sharpschoolhigh_1981
894,-125.5618963,-96.80960311,-93.40929846,sharpschoolhigh_1981
895,-135.309747,-96.42928989,-86.45008527,sharpschoolhigh_1981
896,-130.3489056,-96.49429141,-92.36346009,sharpschoolhigh_1981
897,-129.0383138,-95.13780874,-93.90906738,sharpschoolhigh_1981
898,-147.6496258,-97.28717941,-91.9257757,sharpschoolhigh_1981
899,-139.9156086,-98.51287493,-97.98364123,sharpschoolhigh_1981
900,NULL,NULL,NULL,NULL
901,-152.2364876,-143.1908807,-149.9693528,sharpschoollow_1981
902,NULL,-173.2370749,NULL,sharpschoollow_1981
903,NULL,-166.5972688,NULL,sharpschoollow_1981
904,NULL,-108.6684359,NULL,sharpschoollow_1981
905,NULL,-62.10245493,NULL,sharpschoollow_1981
906,NULL,-66.42614051,NULL,sharpschoollow_1981
907,NULL,-157.9754292,NULL,sharpschoollow_1981
908,NULL,-148.147524,NULL,sharpschoollow_1981
910,-309.5021649,-283.0846728,-312.9673911,sharpschoollow_1981
911,-308.3480356,-272.4141175,-322.2002584,sharpschoollow_1981
912,-350.8814017,-308.5550952,-370.1063305,sharpschoollow_1981
913,-495.7641594,-451.4141946,-514.0077085,sharpschoollow_1981
914,-206.5468633,-178.0753148,-195.0786497,sharpschoollow_1981
923,NULL,38.13148618,NULL,sharpschoollow_1981
924,NULL,-197.3914053,NULL,sharpschoollow_1981
925,-194.8171229,-158.782987,-179.5890735,sharpschoollow_1981
926,-183.4218289,-163.2630915,-179.4218288,sharpschoollow_1981
927,-185.7441471,-169.2367697,-185.73645,sharpschoollow_1981
928,-185.7331557,-172.8878747,-182.9246322,sharpschoollow_1981
929,-185.2810485,-174.9017735,-187.0526977,sharpschoollow_1981
