ID,OriginalID,topt,e,ConCommon,ConKingdom,ConPhylum,ConClass,ConOrder,ConFamily,ConGenus,ConSpecies,StandardisedTraitName,habitat,Citation,Metabolic_rate,Habitat,PT
922,980,18.155,0.178349272,phytoplankton- dinoflagellate,Protista,Dinoflagellata,Dinophyceae,Peridiniales,Peridiniaceae,Peridinium,Peridinium cinctum,net photosynthesis,marine,"Lindstrom, K. (1984). Effect of temperature,light and pH on growth, photosynthesis and respiration of the dinoflagellate Peridinium cinctum fa. Westii  in laboratory cultures. Journal of Phycology, 20, pp. 212-220.",NP,Aquatic,
923,981,25.001,0.123434101,phytoplankton- dinoflagellate,Protista,Dinoflagellata,Dinophyceae,Peridiniales,Peridiniaceae,Peridinium,Peridinium cinctum,net photosynthesis,marine,"Lindstrom, K. (1984). Effect of temperature,light and pH on growth, photosynthesis and respiration of the dinoflagellate Peridinium cinctum fa. Westii  in laboratory cultures. Journal of Phycology, 20, pp. 212-220.",NP,Aquatic,
931,989,26.233,0.199737195,shoots,Plantae,Streptophyta,Liliopsida,Alismatales,Potamogetonaceae,Potamogeton,Potamogeton pectinatus,net photosynthesis,marine,"Madsen, J.D. & Adams, M.S. (1989) The light and temperature dependence of photosynthesis and respiration in Potamogeton pectinatus L. Aquatic Botany. [Online] 36 (1), 23_31.",NP,Aquatic,
940,998,30.734,0.261610191,leaf,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Agropyron,Agropyron smithii,net photosynthesis,terrestrial,"Monson, R.K., Littlejohn Jr, R.O. & Williams III, G.J. (1983). Photosynthetic adaptaion to temperature in four species from the Colorado shortgrass steppe: a physiological model for coexistence. Oecologia (Berlin), 58, pp. 43-51.",NP,Terrestrial,C3
941,999,29.581,0.144051376,leaf,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Agropyron,Agropyron smithii,net photosynthesis,terrestrial,"Monson, R.K., Littlejohn Jr, R.O. & Williams III, G.J. (1983). Photosynthetic adaptaion to temperature in four species from the Colorado shortgrass steppe: a physiological model for coexistence. Oecologia (Berlin), 58, pp. 43-51.",NP,Terrestrial,C3
942,1000,42.115,0.246789887,leaf,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Bouteloua,Bouteloua gracilis,net photosynthesis,terrestrial,"Monson, R.K., Littlejohn Jr, R.O. & Williams III, G.J. (1983). Photosynthetic adaptaion to temperature in four species from the Colorado shortgrass steppe: a physiological model for coexistence. Oecologia (Berlin), 58, pp. 43-51.",NP,Terrestrial,C4
943,1001,39.185,0.100395344,leaf,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Bouteloua,Bouteloua gracilis,net photosynthesis,terrestrial,"Monson, R.K., Littlejohn Jr, R.O. & Williams III, G.J. (1983). Photosynthetic adaptaion to temperature in four species from the Colorado shortgrass steppe: a physiological model for coexistence. Oecologia (Berlin), 58, pp. 43-51.",NP,Terrestrial,C4
944,1002,38.146,0.241112835,leaf,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Buchloe,Buchloe dactyloides,net photosynthesis,terrestrial,"Monson, R.K., Littlejohn Jr, R.O. & Williams III, G.J. (1983). Photosynthetic adaptaion to temperature in four species from the Colorado shortgrass steppe: a physiological model for coexistence. Oecologia (Berlin), 58, pp. 43-51.",NP,Terrestrial,C4
945,1003,34.493,0.319499727,leaf,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Buchloe,Buchloe dactyloides,net photosynthesis,terrestrial,"Monson, R.K., Littlejohn Jr, R.O. & Williams III, G.J. (1983). Photosynthetic adaptaion to temperature in four species from the Colorado shortgrass steppe: a physiological model for coexistence. Oecologia (Berlin), 58, pp. 43-51.",NP,Terrestrial,C4
946,1004,39.653,0.208069452,leaf,Plantae,Tracheophyta,Liliopsida,Poales,Cyperaceae,Carex,Carex eleocharis,net photosynthesis,terrestrial,"Monson, R.K., Littlejohn Jr, R.O. & Williams III, G.J. (1983). Photosynthetic adaptaion to temperature in four species from the Colorado shortgrass steppe: a physiological model for coexistence. Oecologia (Berlin), 58, pp. 43-51.",NP,Terrestrial,C3
947,1005,28.27,0.149068956,leaf,Plantae,Tracheophyta,Liliopsida,Poales,Cyperaceae,Carex,Carex eleocharis,net photosynthesis,terrestrial,"Monson, R.K., Littlejohn Jr, R.O. & Williams III, G.J. (1983). Photosynthetic adaptaion to temperature in four species from the Colorado shortgrass steppe: a physiological model for coexistence. Oecologia (Berlin), 58, pp. 43-51.",NP,Terrestrial,C3
948,1006,38.445,0.173018246,leaf,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Agropyron,Agropyron smithii,net photosynthesis,terrestrial,"Monson, R.K., Littlejohn Jr, R.O. & Williams III, G.J. (1983). Photosynthetic adaptaion to temperature in four species from the Colorado shortgrass steppe: a physiological model for coexistence. Oecologia (Berlin), 58, pp. 43-51.",NP,Terrestrial,C3
949,1007,35.994,0.062965796,leaf,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Agropyron,Agropyron smithii,net photosynthesis,terrestrial,"Monson, R.K., Littlejohn Jr, R.O. & Williams III, G.J. (1983). Photosynthetic adaptaion to temperature in four species from the Colorado shortgrass steppe: a physiological model for coexistence. Oecologia (Berlin), 58, pp. 43-51.",NP,Terrestrial,C3
950,1008,33.048,0.19241764,leaf,Plantae,Tracheophyta,Liliopsida,Poales,Cyperaceae,Carex,Carex eleocharis,net photosynthesis,terrestrial,"Monson, R.K., Littlejohn Jr, R.O. & Williams III, G.J. (1983). Photosynthetic adaptaion to temperature in four species from the Colorado shortgrass steppe: a physiological model for coexistence. Oecologia (Berlin), 58, pp. 43-51.",NP,Terrestrial,C3
951,1009,41.818,0.111371242,leaf,Plantae,Tracheophyta,Liliopsida,Poales,Cyperaceae,Carex,Carex eleocharis,net photosynthesis,terrestrial,"Monson, R.K., Littlejohn Jr, R.O. & Williams III, G.J. (1983). Photosynthetic adaptaion to temperature in four species from the Colorado shortgrass steppe: a physiological model for coexistence. Oecologia (Berlin), 58, pp. 43-51.",NP,Terrestrial,C3
964,1034,20.563,0.228284963,leaf,Plantae,Spermatophyta,Magnoliopsida,Fagales,Nothofagaceae,Nothofagus,Nothofagus cunninghamii,net photosynthesis,terrestrial,"Read, J. (1990). Some effects of acclimation temperature on net photosynthesis in some tropical and extra-tropical Australasian Nothofagus species. Journal of Ecology, 78, pp. 100-112.",NP,Terrestrial,C3
965,1035,19.479,0.406293554,leaf,Plantae,Spermatophyta,Magnoliopsida,Fagales,Nothofagaceae,Nothofagus,Nothofagus cunninghamii,net photosynthesis,terrestrial,"Read, J. (1990). Some effects of acclimation temperature on net photosynthesis in some tropical and extra-tropical Australasian Nothofagus species. Journal of Ecology, 78, pp. 100-112.",NP,Terrestrial,C3
966,1036,21.047,0.289720392,leaf,Plantae,Spermatophyta,Magnoliopsida,Fagales,Nothofagaceae,Nothofagus,Nothofagus cunninghamii,net photosynthesis,terrestrial,"Read, J. (1990). Some effects of acclimation temperature on net photosynthesis in some tropical and extra-tropical Australasian Nothofagus species. Journal of Ecology, 78, pp. 100-112.",NP,Terrestrial,C3
967,1037,19.675,0.262123288,leaf,Plantae,Spermatophyta,Magnoliopsida,Fagales,Nothofagaceae,Nothofagus,Nothofagus moorei,net photosynthesis,terrestrial,"Read, J. (1990). Some effects of acclimation temperature on net photosynthesis in some tropical and extra-tropical Australasian Nothofagus species. Journal of Ecology, 78, pp. 100-112.",NP,Terrestrial,C3
968,1038,20.844,0.190592449,leaf,Plantae,Spermatophyta,Magnoliopsida,Fagales,Nothofagaceae,Nothofagus,Nothofagus moorei,net photosynthesis,terrestrial,"Read, J. (1990). Some effects of acclimation temperature on net photosynthesis in some tropical and extra-tropical Australasian Nothofagus species. Journal of Ecology, 78, pp. 100-112.",NP,Terrestrial,C3
969,1039,21.365,0.097146606,leaf,Plantae,Spermatophyta,Magnoliopsida,Fagales,Nothofagaceae,Nothofagus,Nothofagus moorei,net photosynthesis,terrestrial,"Read, J. (1990). Some effects of acclimation temperature on net photosynthesis in some tropical and extra-tropical Australasian Nothofagus species. Journal of Ecology, 78, pp. 100-112.",NP,Terrestrial,C3
970,1040,20.97,0.169066151,leaf,Plantae,Spermatophyta,Magnoliopsida,Fagales,Nothofagaceae,Nothofagus,Nothofagus moorei,net photosynthesis,terrestrial,"Read, J. (1990). Some effects of acclimation temperature on net photosynthesis in some tropical and extra-tropical Australasian Nothofagus species. Journal of Ecology, 78, pp. 100-112.",NP,Terrestrial,C3
971,1041,21.153,0.202468282,leaf,Plantae,Spermatophyta,Magnoliopsida,Fagales,Nothofagaceae,Nothofagus,Nothofagus moorei,net photosynthesis,terrestrial,"Read, J. (1990). Some effects of acclimation temperature on net photosynthesis in some tropical and extra-tropical Australasian Nothofagus species. Journal of Ecology, 78, pp. 100-112.",NP,Terrestrial,C3
972,1042,22.104,0.104792846,leaf,Plantae,Spermatophyta,Magnoliopsida,Fagales,Nothofagaceae,Nothofagus,Nothofagus moorei,net photosynthesis,terrestrial,"Read, J. (1990). Some effects of acclimation temperature on net photosynthesis in some tropical and extra-tropical Australasian Nothofagus species. Journal of Ecology, 78, pp. 100-112.",NP,Terrestrial,C3
973,1043,17.057,0.564440031,leaf,Plantae,Spermatophyta,Magnoliopsida,Fagales,Nothofagaceae,Nothofagus,Nothofagus carrii Steenis spp.,net photosynthesis,terrestrial,"Read, J. (1990). Some effects of acclimation temperature on net photosynthesis in some tropical and extra-tropical Australasian Nothofagus species. Journal of Ecology, 78, pp. 100-112.",NP,Terrestrial,C3
974,1044,21.263,0.432307887,leaf,Plantae,Spermatophyta,Magnoliopsida,Fagales,Nothofagaceae,Nothofagus,Nothofagus carrii Steenis spp.,net photosynthesis,terrestrial,"Read, J. (1990). Some effects of acclimation temperature on net photosynthesis in some tropical and extra-tropical Australasian Nothofagus species. Journal of Ecology, 78, pp. 100-112.",NP,Terrestrial,C3
975,1045,20.612,0.49051491,leaf,Plantae,Spermatophyta,Magnoliopsida,Fagales,Nothofagaceae,Nothofagus,Nothofagus carrii Steenis spp.,net photosynthesis,terrestrial,"Read, J. (1990). Some effects of acclimation temperature on net photosynthesis in some tropical and extra-tropical Australasian Nothofagus species. Journal of Ecology, 78, pp. 100-112.",NP,Terrestrial,C3
976,1046,17.463,0.329178804,leaf,Plantae,Spermatophyta,Magnoliopsida,Fagales,Nothofagaceae,Nothofagus,Nothofagus carrii,net photosynthesis,terrestrial,"Read, J. (1990). Some effects of acclimation temperature on net photosynthesis in some tropical and extra-tropical Australasian Nothofagus species. Journal of Ecology, 78, pp. 100-112.",NP,Terrestrial,C3
977,1047,22.485,0.189125662,leaf,Plantae,Spermatophyta,Magnoliopsida,Fagales,Nothofagaceae,Nothofagus,Nothofagus carrii,net photosynthesis,terrestrial,"Read, J. (1990). Some effects of acclimation temperature on net photosynthesis in some tropical and extra-tropical Australasian Nothofagus species. Journal of Ecology, 78, pp. 100-112.",NP,Terrestrial,C3
978,1048,22.582,0.212365496,leaf,Plantae,Spermatophyta,Magnoliopsida,Fagales,Nothofagaceae,Nothofagus,Nothofagus carrii,net photosynthesis,terrestrial,"Read, J. (1990). Some effects of acclimation temperature on net photosynthesis in some tropical and extra-tropical Australasian Nothofagus species. Journal of Ecology, 78, pp. 100-112.",NP,Terrestrial,C3
979,1049,17.753,0.344188654,leaf,Plantae,Spermatophyta,Magnoliopsida,Fagales,Nothofagaceae,Nothofagus,Nothofagus crenata var. sapeii Steenis spp.,net photosynthesis,terrestrial,"Read, J. (1990). Some effects of acclimation temperature on net photosynthesis in some tropical and extra-tropical Australasian Nothofagus species. Journal of Ecology, 78, pp. 100-112.",NP,Terrestrial,C3
980,1050,19.451,0.372339477,leaf,Plantae,Spermatophyta,Magnoliopsida,Fagales,Nothofagaceae,Nothofagus,Nothofagus crenata var. sapeii Steenis spp.,net photosynthesis,terrestrial,"Read, J. (1990). Some effects of acclimation temperature on net photosynthesis in some tropical and extra-tropical Australasian Nothofagus species. Journal of Ecology, 78, pp. 100-112.",NP,Terrestrial,C3
981,1051,21.719,0.156144964,leaf,Plantae,Spermatophyta,Magnoliopsida,Fagales,Nothofagaceae,Nothofagus,Nothofagus crenata var. sapeii Steenis spp.,net photosynthesis,terrestrial,"Read, J. (1990). Some effects of acclimation temperature on net photosynthesis in some tropical and extra-tropical Australasian Nothofagus species. Journal of Ecology, 78, pp. 100-112.",NP,Terrestrial,C3
982,1052,17.163,0.276910856,leaf,Plantae,Spermatophyta,Magnoliopsida,Fagales,Nothofagaceae,Nothofagus,Nothofagus grandis Steenis spp.,net photosynthesis,terrestrial,"Read, J. (1990). Some effects of acclimation temperature on net photosynthesis in some tropical and extra-tropical Australasian Nothofagus species. Journal of Ecology, 78, pp. 100-112.",NP,Terrestrial,C3
983,1053,19.824,0.186881826,leaf,Plantae,Spermatophyta,Magnoliopsida,Fagales,Nothofagaceae,Nothofagus,Nothofagus grandis Steenis spp.,net photosynthesis,terrestrial,"Read, J. (1990). Some effects of acclimation temperature on net photosynthesis in some tropical and extra-tropical Australasian Nothofagus species. Journal of Ecology, 78, pp. 100-112.",NP,Terrestrial,C3
984,1054,21.932,0.16033816,leaf,Plantae,Spermatophyta,Magnoliopsida,Fagales,Nothofagaceae,Nothofagus,Nothofagus grandis Steenis spp.,net photosynthesis,terrestrial,"Read, J. (1990). Some effects of acclimation temperature on net photosynthesis in some tropical and extra-tropical Australasian Nothofagus species. Journal of Ecology, 78, pp. 100-112.",NP,Terrestrial,C3
985,1055,19.623,0.430659124,leaf,Plantae,Spermatophyta,Magnoliopsida,Fagales,Nothofagaceae,Nothofagus,Nothofagus perryi Steenis spp.,net photosynthesis,terrestrial,"Read, J. (1990). Some effects of acclimation temperature on net photosynthesis in some tropical and extra-tropical Australasian Nothofagus species. Journal of Ecology, 78, pp. 100-112.",NP,Terrestrial,C3
986,1056,20.833,0.279564329,leaf,Plantae,Spermatophyta,Magnoliopsida,Fagales,Nothofagaceae,Nothofagus,Nothofagus perryi Steenis spp.,net photosynthesis,terrestrial,"Read, J. (1990). Some effects of acclimation temperature on net photosynthesis in some tropical and extra-tropical Australasian Nothofagus species. Journal of Ecology, 78, pp. 100-112.",NP,Terrestrial,C3
987,1057,21.118,0.257264246,leaf,Plantae,Spermatophyta,Magnoliopsida,Fagales,Nothofagaceae,Nothofagus,Nothofagus perryi Steenis spp.,net photosynthesis,terrestrial,"Read, J. (1990). Some effects of acclimation temperature on net photosynthesis in some tropical and extra-tropical Australasian Nothofagus species. Journal of Ecology, 78, pp. 100-112.",NP,Terrestrial,C3
988,1058,20.805,0.215051952,leaf,Plantae,Spermatophyta,Magnoliopsida,Fagales,Nothofagaceae,Nothofagus,Nothofagus pseudoresinosa Steenis spp.,net photosynthesis,terrestrial,"Read, J. (1990). Some effects of acclimation temperature on net photosynthesis in some tropical and extra-tropical Australasian Nothofagus species. Journal of Ecology, 78, pp. 100-112.",NP,Terrestrial,C3
989,1059,21.308,0.254888302,leaf,Plantae,Spermatophyta,Magnoliopsida,Fagales,Nothofagaceae,Nothofagus,Nothofagus pseudoresinosa Steenis spp.,net photosynthesis,terrestrial,"Read, J. (1990). Some effects of acclimation temperature on net photosynthesis in some tropical and extra-tropical Australasian Nothofagus species. Journal of Ecology, 78, pp. 100-112.",NP,Terrestrial,C3
990,1060,23.002,0.045583342,leaf,Plantae,Spermatophyta,Magnoliopsida,Fagales,Nothofagaceae,Nothofagus,Nothofagus pseudoresinosa Steenis spp.,net photosynthesis,terrestrial,"Read, J. (1990). Some effects of acclimation temperature on net photosynthesis in some tropical and extra-tropical Australasian Nothofagus species. Journal of Ecology, 78, pp. 100-112.",NP,Terrestrial,C3
991,1061,18.928,0.529362643,leaf,Plantae,Spermatophyta,Magnoliopsida,Fagales,Nothofagaceae,Nothofagus,Nothofagus pullei Steenis spp.,net photosynthesis,terrestrial,"Read, J. (1990). Some effects of acclimation temperature on net photosynthesis in some tropical and extra-tropical Australasian Nothofagus species. Journal of Ecology, 78, pp. 100-112.",NP,Terrestrial,C3
992,1062,20.093,0.520529978,leaf,Plantae,Spermatophyta,Magnoliopsida,Fagales,Nothofagaceae,Nothofagus,Nothofagus pullei Steenis spp.,net photosynthesis,terrestrial,"Read, J. (1990). Some effects of acclimation temperature on net photosynthesis in some tropical and extra-tropical Australasian Nothofagus species. Journal of Ecology, 78, pp. 100-112.",NP,Terrestrial,C3
993,1063,21.85,0.370778559,leaf,Plantae,Spermatophyta,Magnoliopsida,Fagales,Nothofagaceae,Nothofagus,Nothofagus pullei Steenis spp.,net photosynthesis,terrestrial,"Read, J. (1990). Some effects of acclimation temperature on net photosynthesis in some tropical and extra-tropical Australasian Nothofagus species. Journal of Ecology, 78, pp. 100-112.",NP,Terrestrial,C3
994,1064,20.59,0.245154047,leaf,Plantae,Spermatophyta,Magnoliopsida,Fagales,Nothofagaceae,Nothofagus,Nothofagus pullei Steenis spp.,net photosynthesis,terrestrial,"Read, J. (1990). Some effects of acclimation temperature on net photosynthesis in some tropical and extra-tropical Australasian Nothofagus species. Journal of Ecology, 78, pp. 100-112.",NP,Terrestrial,C3
995,1065,20.756,0.271339504,leaf,Plantae,Spermatophyta,Magnoliopsida,Fagales,Nothofagaceae,Nothofagus,Nothofagus pullei Steenis spp.,net photosynthesis,terrestrial,"Read, J. (1990). Some effects of acclimation temperature on net photosynthesis in some tropical and extra-tropical Australasian Nothofagus species. Journal of Ecology, 78, pp. 100-112.",NP,Terrestrial,C3
