,rmax,topt,ctmin,ctmax,e,eh,q10,thermal_safety_margin,thermal_tolerance,breadth,skewness,orginalID,AIC
1546,3.51E-06,64.515,-14.281,77.117,0.285276285,1.224018023,1.380453762,12.602,91.398,13.48,-0.938741738,Atk473,-1294.732658
1547,2.06E-06,61.301,-14.694,77.546,0.284841368,0.99915642,1.386376739,16.245,92.24,14.496,-0.714315053,Atk474,-1478.481453
1548,1.55E-06,58.936,14.541,Inf,0.334433546,0.344506536,1.472077728,Inf,Inf,26.623,-0.010072991,Atk475,-1431.136323
1549,1.97E-06,58.644,3.004,81.01,0.411671267,0.89029389,1.606619274,22.366,78.006,13.765,-0.478622623,Atk476,-1476.616953
1550,1.72E-06,71,16.145,Inf,0.18449324,NA,1.224480398,Inf,Inf,31.206,NA,Atk477,-1486.355548
1551,3.01E-06,61.591,#NAME?,68.711,0.194371167,3.070508024,1.247236292,7.12,Inf,14.744,-2.876136857,Atk478,-1257.786921
1552,2.94E-06,60.69,-12.506,75.912,0.300355661,1.118329856,1.415408788,15.222,88.418,13.746,-0.817974195,Atk479,-1433.571901
1553,2.49E-06,46.203,-23.312,87.42,0.254863482,0.462564056,1.374629594,41.217,110.732,20.973,-0.207700574,Atk48,-1677.423812
1554,2.74E-06,53.139,-11.525,71.634,0.328032357,1.026896217,1.470807916,18.495,83.159,13.793,-0.698863861,Atk480,-1287.729367
1555,2.56E-06,56.397,14.207,62.326,0.597156258,4.174922638,1.984661914,5.929,48.119,6.488,-3.57776638,Atk481,-1119.69486
1556,2.44E-06,50.71,3.495,Inf,0.327152408,0.095207959,1.478657,Inf,Inf,22.49,0.231944449,Atk482,-1172.389467
1557,2.63E-06,56.299,10.734,Inf,0.233741652,0.153688099,1.313549867,Inf,Inf,28.099,0.080053553,Atk483,-1250.63485
1558,2.53E-06,57.803,-14.189,68.834,0.318820239,NA,1.447290247,11.031,83.023,11.951,NA,Atk484,-1479.299693
1559,3.16E-06,61.528,-16.689,78.454,0.281354019,0.880116431,1.380859765,16.926,95.143,15.078,-0.598762411,Atk485,-1496.860304
1560,2.30E-06,52.642,14.187,91.364,0.529767041,0.573072407,1.853957947,38.722,77.177,14.585,-0.043305366,Atk486,-1317.672427
1561,2.31E-06,54.865,2.225,Inf,0.33250666,0.236799821,1.478121667,Inf,Inf,24.257,0.095706839,Atk487,-1449.385327
1562,2.45E-06,59.065,7.436,93.092,0.411538728,0.598079091,1.603282301,34.027,85.656,16.114,-0.186540363,Atk488,-1492.352227
1563,3.51E-06,72,20.04,Inf,0.285502881,NA,1.367496121,Inf,Inf,9.888,NA,Atk489,-1481.443472
1564,3.00E-06,47.834,-5.615,Inf,0.342459034,0.200149795,1.52939161,Inf,Inf,21.562,0.142309239,Atk49,-1497.955329
1565,2.05E-06,55.856,#NAME?,81.252,0.230004077,0.632430718,1.309383498,25.396,Inf,18.49,-0.402426641,Atk490,-1271.300967
1566,3.29E-06,68,22.525,Inf,0.315680033,NA,1.419099424,Inf,Inf,7.158,NA,Atk491,-1292.169691
1567,2.65E-06,61.383,-17.16,85.456,0.264298103,0.476809992,1.35315028,24.073,102.616,17.597,-0.212511889,Atk492,-1390.667283
1568,2.70E-06,69,27.595,Inf,0.347483741,NA,1.464123894,Inf,Inf,10.083,NA,Atk493,-1302.417528
1569,2.50E-06,55.789,-19.164,93.663,0.242610197,0.464015936,1.327109176,37.874,112.827,21.06,-0.221405739,Atk494,-1459.238527
1570,2.80E-06,60.776,-11.95,84.661,0.302996552,0.533993164,1.415467412,23.885,96.611,16.671,-0.230996612,Atk495,-1375.921974
1571,2.68E-06,57.358,-4.501,83.776,0.352306773,0.675577026,1.50662104,26.418,88.277,15.851,-0.323270253,Atk496,-1557.769114
1572,2.92E-06,55.878,-9.908,119.972,0.256968913,0.272976387,1.348472051,64.094,129.88,24.782,-0.016007474,Atk497,-1498.719588
1573,1.91E-06,51.633,2.535,Inf,0.335408453,0.251061723,1.48939731,Inf,Inf,23.702,0.08434673,Atk498,-1408.864606
1574,2.70E-06,62,28.824,Inf,0.451403993,NA,1.657361956,Inf,Inf,6.935,NA,Atk499,-1036.013952
1575,2.12E-06,46.61,4.218,108.814,0.437686015,0.338080219,1.712946753,62.204,104.596,19.003,0.099605796,Atk5,-1415.714477
1576,3.28E-06,50.714,-19.214,83.812,0.286246129,0.310119102,1.419206641,33.098,103.026,18.985,-0.023872973,Atk50,-1344.061631
1577,3.06E-06,59.716,6.972,81.216,0.436500886,0.656244628,1.64717338,21.5,74.244,13.088,-0.219743742,Atk500,-1320.738223
1578,2.03E-06,55.407,27.667,Inf,0.740216767,0.371134293,2.338911262,Inf,Inf,17.942,0.369082473,Atk501,-1175.195391
1579,2.21E-06,61,33.011,Inf,0.552818736,NA,1.856026598,Inf,Inf,4.858,NA,Atk502,-1021.093094
1580,2.32E-06,61.763,6.439,72.687,0.435051853,1.351378333,1.639585141,10.924,66.248,9.875,-0.91632648,Atk503,-1316.333079
1581,1.45E-06,58.897,19.455,75.008,0.640710862,1.22798268,2.065904607,16.111,55.553,9.665,-0.587271819,Atk504,-1265.520126
1582,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Atk505,NULL
1583,2.03E-06,49.703,5.604,Inf,0.307100078,0.102644823,1.441387998,Inf,Inf,23.35,0.204455255,Atk506,-1112.525979
1584,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Atk507,NULL
1585,2.02E-06,61,20.865,Inf,0.281901534,NA,1.376474076,Inf,Inf,13.165,NA,Atk508,-1044.170351
1586,1.71E-06,66,18.753,Inf,0.191262207,NA,1.237676466,Inf,Inf,27.465,NA,Atk509,-1247.47833
1587,2.99E-06,46.84,-0.91,Inf,0.368789008,0.258016918,1.580497466,Inf,Inf,23.523,0.11077209,Atk51,-1451.725764
1588,1.93E-06,62,17.219,Inf,0.227574421,NA,1.296864828,Inf,Inf,16.041,NA,Atk510,-1285.537029
1589,2.86E-06,51.989,-8.608,Inf,0.266013596,0.242980371,1.372431535,Inf,Inf,24.982,0.023033224,Atk511,-1442.91941
1590,2.85E-06,50.992,-6.804,109.934,0.292997408,0.312846486,1.418019624,58.942,116.738,22.151,-0.019849078,Atk512,-1404.715893
1591,2.46E-06,54.449,-15.742,92.795,0.252875472,0.44313203,1.341396927,38.346,108.537,20.381,-0.190256558,Atk513,-1311.922383
1592,2.25E-06,53.684,8.208,Inf,0.357302149,0.195681379,1.517136894,Inf,Inf,24.155,0.161620769,Atk514,-1222.050692
1593,2.64E-06,60.163,-17.074,74.564,0.283616496,1.37758459,1.384266822,14.401,91.638,13.955,-1.093968094,Atk515,-1470.29543
1594,2.52E-06,57.256,-15.33,79.968,0.290970808,0.802361562,1.402300218,22.712,95.298,16.291,-0.511390754,Atk516,-1465.287527
1595,2.39E-06,59.066,#NAME?,69.557,0.236684326,1.821046256,1.31125542,10.491,Inf,13.799,-1.584361929,Atk517,-1255.398537
1596,2.22E-06,55.594,-1.133,64.766,0.421642908,2.681786165,1.624081371,9.172,65.899,9.409,-2.260143257,Atk518,-1138.505073
1597,2.44E-06,58.126,-10.725,74.999,0.317763784,1.083625519,1.443310012,16.873,85.724,13.77,-0.765861735,Atk519,-1369.238143
1598,3.48E-06,51.367,-21.526,Inf,0.244905638,0.145604225,1.348244103,Inf,Inf,21.379,0.099301413,Atk52,-1303.370413
1599,2.29E-06,53.24,8.693,78.099,0.495133538,0.928118157,1.786725202,24.859,69.406,12.785,-0.432984619,Atk520,-1466.727514
1600,2.46E-06,55.208,3.478,65.136,0.4559709,-1.792549766,1.689709104,9.928,61.658,9.083,2.248520667,Atk521,-1296.445768
1601,2.67E-06,57.273,-23.917,67.353,0.267133003,2.269873854,1.364210287,10.08,91.27,12.758,-2.002740851,Atk522,-1419.933554
1602,2.04E-06,58.093,#NAME?,67.677,0.259419257,-3.819793356,1.346263687,9.584,Inf,12.805,4.079212613,Atk523,-1363.591307
1603,2.54E-06,59.587,-23.281,72.089,0.262968915,1.467259056,1.354735138,12.502,95.37,13.998,-1.204290141,Atk524,-1435.520929
1604,2.65E-06,54.806,-1.504,75.443,0.393130544,0.838550444,1.583326299,20.637,76.947,13.335,-0.4454199,Atk525,-1306.968095
1605,2.25E-06,52.958,-6.77,63.97,0.390191483,NA,1.585011564,11.012,70.74,10.44,NA,Atk526,-1342.992095
1606,1.96E-06,51.789,-7.285,64.71,0.377939529,1.321016965,1.560190123,12.921,71.995,11.105,-0.943077436,Atk527,-1090.620551
1607,1.63E-06,47.233,-23.334,58.081,0.310203487,-2.20106666,1.45520221,10.848,81.415,11.754,2.511270148,Atk528,-1240.85649
1608,2.29E-06,56.796,7.269,Inf,0.35747059,0.13293883,1.509338413,Inf,Inf,20.876,0.22453176,Atk529,-1118.776481
1609,3.05E-06,52.177,-29.836,64.622,0.24686228,1.028404456,1.352922989,12.445,94.458,13.874,-0.781542176,Atk53,-1443.026951
1610,2.65E-06,57.564,-0.228,Inf,0.3200679,0.204720832,1.450898424,Inf,Inf,21.847,0.115347067,Atk530,-1347.294987
1611,1.61E-06,55.517,5.355,97.221,0.421309254,0.399173832,1.632579846,41.704,91.866,17.486,0.022135422,Atk531,-1353.909372
1612,1.84E-06,59,21.892,Inf,0.236360273,NA,1.309320137,Inf,Inf,21.112,NA,Atk532,-1026.312976
1613,1.88E-06,62,23.2,Inf,0.273490112,NA,1.359759478,Inf,Inf,12.535,NA,Atk533,-1043.487015
1614,1.81E-06,70,14.904,Inf,0.231238756,NA,1.290808395,Inf,Inf,24.367,NA,Atk534,-1534.665282
1615,1.95E-06,56.622,9.177,Inf,0.337017833,0.059509179,1.475501022,Inf,Inf,18.073,0.277508654,Atk535,-1177.166348
1616,2.12E-06,57.229,1.292,84.35,0.392367211,0.629086834,1.577443862,27.121,83.058,15.132,-0.236719623,Atk536,-1440.838111
1617,1.84E-06,61,22.292,Inf,0.387864755,NA,1.549779881,Inf,Inf,10.217,NA,Atk537,-1153.350285
1618,1.57E-06,58.099,-2.136,77.206,0.363303773,0.785937463,1.514831214,19.107,79.342,13.377,-0.42263369,Atk538,-1143.778894
1619,1.97E-06,62.157,-3.475,68.969,0.362315144,3.613157901,1.507810178,6.812,72.444,9.372,-3.250842756,Atk539,-1385.867422
1620,2.59E-06,53.321,-5.028,Inf,0.238334478,0.246664581,1.33627722,Inf,Inf,30.33,-0.008330103,Atk54,-1614.935699
1621,1.82E-06,55.089,21.193,Inf,0.550759911,1.319049658,1.922070426,Inf,Inf,20.121,-0.768289747,Atk540,-1386.580251
1622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Atk541,NULL
1623,1.67E-06,44.658,35.215,Inf,-0.875593409,0.154146517,NA,Inf,Inf,20.339,-1.029739926,Atk542,-1080.80149
1624,1.94E-06,62,26.975,Inf,NA,NA,NA,Inf,Inf,11.778,NA,Atk543,-1403.826691
1625,2.41E-06,55.515,9.36,64.009,0.530914132,2.373421029,1.868890384,8.494,54.649,7.971,-1.842506897,Atk544,-1379.90374
1626,2.36E-06,56.266,26.53,63.133,NA,3.403773734,NA,6.867,36.603,5.516,NA,Atk545,-1340.765942
1627,2.41E-06,55.381,10.343,64.166,0.54278196,2.373421029,1.897241486,8.785,53.823,7.919,-1.830639069,Atk546,-1399.749455
1628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Atk547,NULL
1629,1.83E-06,53.344,29.038,64.038,1.048008478,1.828592898,NA,10.694,35,6.142,-0.78058442,Atk548,-1157.306583
1630,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Atk549,NULL
1631,2.71E-06,50.39,-8.027,Inf,0.266054248,0.274379676,1.389854734,Inf,Inf,27.157,-0.008325428,Atk55,-1578.836435
1632,1.04E-06,53.511,34.095,109.976,NA,0.708938174,NA,56.465,75.881,11.494,NA,Atk550,-1288.512781
1633,1.75E-06,56.439,24.836,77.536,0.781897407,0.949408369,2.49769405,21.097,52.7,9.85,-0.167510962,Atk551,-1457.415023
1634,1.25E-06,44.04,24.382,Inf,1.107024267,0.313551627,NA,Inf,Inf,18.04,0.79347264,Atk552,-1276.846175
1635,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Atk553,NULL
1636,2.06E-06,63,27.362,Inf,0.497080478,NA,1.761067738,Inf,Inf,17.172,NA,Atk554,-1429.054424
1637,2.41E-06,55.515,9.36,64.009,0.530914132,2.373421029,1.868890384,8.494,54.649,7.971,-1.842506897,Atk555,-1379.90374
1638,1.73E-06,65,34.33,Inf,0.606068783,NA,1.970209871,Inf,Inf,13.596,NA,Atk556,-1287.268791
1639,1.86E-06,57.558,25.352,Inf,0.585641356,2.310805689,1.977017012,Inf,Inf,20.946,-1.725164333,Atk557,-1264.621232
1640,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Atk558,NULL
1641,1.64E-06,57.376,31.548,61.114,1.034548108,NA,NA,3.738,29.566,3.967,NA,Atk559,-1262.010299
1642,2.82E-06,53.635,-24.748,68.656,0.272715491,1.091461341,1.393114542,15.021,93.404,14.413,-0.81874585,Atk56,-1490.771897
1643,1.83E-06,58.171,25.022,62.793,0.782275649,6.236167873,2.484969095,4.622,37.771,4.963,-5.453892224,Atk560,-1326.923563
1644,2.05E-06,57.17,11.069,61.943,0.533664974,-3.171943794,1.862394513,4.773,50.874,6.339,3.705608768,Atk561,-1408.3203
1645,1.57E-06,57,29.579,Inf,0.716280014,NA,2.312180497,Inf,Inf,7.318,NA,Atk562,-1185.874381
1646,1.47E-06,56.731,23.642,60.961,0.792991479,NA,2.545493242,4.23,37.319,4.834,NA,Atk563,-1442.2781
1647,1.91E-06,58.077,25.761,64.729,0.800520698,3.935401798,2.544967312,6.652,38.968,5.676,-3.134881101,Atk564,-1395.10921
1648,2.11E-06,55.228,24.311,65.949,0.819064132,1.87647891,2.636710003,10.721,41.638,6.951,-1.057414777,Atk565,-1374.782738
1649,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Atk566,NULL
1650,2.17E-06,56.368,17.58,62.852,0.650476807,-4.028603334,2.145684479,6.484,45.272,6.346,4.679080141,Atk567,-1428.571813
1651,2.25E-06,56.735,10.821,62.964,0.545326081,3.315339245,1.90517709,6.229,52.143,6.969,-2.770013164,Atk568,-1514.288526
1652,1.70E-06,55.655,13.742,65.099,0.60660135,3.038074066,2.048723546,9.444,51.357,7.813,-2.431472715,Atk569,-1552.956946
1653,2.01E-06,47.448,-12.552,79.272,0.337774425,0.664321128,1.514751091,31.824,91.824,17.049,-0.326546703,Atk57,-1633.371842
1654,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Atk570,NULL
1655,2.77E-06,65,21.994,Inf,0.349627135,NA,1.481982048,Inf,Inf,10.495,NA,Atk571,-1357.953838
1656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Atk572,NULL
1657,2.76E-06,65,21.684,Inf,0.343367099,NA,1.470788044,Inf,Inf,10.71,NA,Atk573,-1331.350998
1658,2.27E-06,52.426,14.807,72.069,0.624279145,1.065923507,2.102099215,19.643,57.262,10.427,-0.441644362,Atk574,-1371.30485
1659,1.32E-06,56.76,31.455,64.021,1.077366967,3.365471465,NA,7.261,32.566,5.173,-2.288104498,Atk575,-1436.893724
1660,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Atk576,NULL
1661,1.07E-06,54.889,28.08,63.596,1.009150975,2.766839663,NA,8.707,35.516,5.804,-1.757688688,Atk577,-1368.366021
1662,2.09E-06,59,31.925,Inf,0.657338893,NA,2.121824954,Inf,Inf,5.875,NA,Atk578,-1230.489358
1663,1.53E-06,50.747,21.034,Inf,0.645195033,0.197196406,2.167198859,Inf,Inf,29.578,0.447998627,Atk579,-1502.358996
1664,2.52E-06,54.132,-16.234,70.229,0.30135302,1.073471553,1.435591714,16.097,86.463,13.709,-0.772118533,Atk58,-1527.326197
1665,2.02E-06,58.116,-2.904,64.297,0.379870753,3.985350731,1.555414254,6.181,67.201,8.571,-3.605479978,Atk580,-1492.621117
1666,1.74E-06,51.816,20.548,63.129,0.796285341,1.749698201,2.581425323,11.313,42.581,7.178,-0.95341286,Atk581,-1257.789583
1667,1.41E-06,56,32.596,Inf,0.864785813,NA,2.74400866,Inf,Inf,4.711,NA,Atk582,-1140.034537
1668,1.08E-06,56,29.875,Inf,0.752544151,NA,2.416318838,Inf,Inf,7.824,NA,Atk583,-1190.437916
1669,1.62E-06,53.068,18.075,63.493,0.6893949,2.08328326,2.25136208,10.425,45.418,7.327,-1.39388836,Atk584,-1260.186311
1670,1.42E-06,53.05,31.436,Inf,1.032336946,0.479200249,NA,Inf,Inf,16.788,0.553136696,Atk585,-1293.499267
1671,9.11E-07,45.887,21.787,57.235,1.079010569,2.357380879,NA,11.348,35.448,6.265,-1.278370309,Atk586,-1356.559014
1672,2.07E-06,58.062,19.189,71.229,NA,2.045457556,2.13489009,13.167,52.04,8.69,NA,Atk587,-1626.65017
1673,1.94E-06,55.973,17.835,66.412,0.672378591,2.030253678,2.199022896,10.439,48.577,7.694,-1.357875087,Atk588,-1362.346296
1674,1.56E-06,54.339,30.638,62.168,1.09291632,2.832490852,NA,7.829,31.53,5.203,-1.739574531,Atk589,-1205.527281
1675,2.27E-06,52.346,1.661,84.07,0.420512594,0.641517431,1.66130723,31.724,82.409,15.45,-0.221004837,Atk59,-1612.070127
1676,1.48E-06,56.655,31.975,61.386,1.09898655,5.880192123,NA,4.731,29.411,4.246,-4.781205573,Atk590,-1315.700196
1677,1.42E-06,53.682,28.806,59.233,1.067681037,NA,NA,5.551,30.427,4.554,NA,Atk591,-1264.803387
1678,1.50E-06,55.635,28.63,61.049,0.986863436,4.823364576,NA,5.414,32.419,4.743,-3.83650114,Atk592,-1284.839225
1679,1.98E-06,52.359,19.526,58.344,0.764734628,3.966028202,2.483808976,5.985,38.818,5.536,-3.201293575,Atk593,-1261.413321
1680,1.28E-06,47.157,25.253,Inf,0.959028069,0.395579996,NA,Inf,Inf,18.77,0.563448073,Atk594,-1218.532203
1681,1.66E-06,58,24.699,Inf,0.5106227,NA,1.813187903,Inf,Inf,16.836,NA,Atk595,-1272.565609
1682,2.92E-07,32.112,23.627,37.758,-1.269865594,-0.703801485,NA,5.646,14.131,2.611,-0.566064109,Atk596,-1214.298609
1683,-7.52E-08,56,56,56,-0.696844935,NA,NA,0,0,#NAME?,NA,Atk597,-1169.199736
1684,2.47E-06,55.772,-19.357,67.134,0.295095162,1.287715684,1.421353868,11.362,86.491,12.503,-0.992620522,Atk598,-1450.16571
1685,1.56E-06,57.208,34.916,68.849,1.177892807,1.956549229,NA,11.641,33.933,6.103,-0.778656421,Atk599,-1280.707637
1686,2.06E-06,45.062,10.734,Inf,0.431285023,0.185476744,1.70691807,Inf,Inf,27.823,0.245808279,Atk6,-1393.218813
1687,2.37E-06,48.603,2.001,90.826,0.433024715,0.466228321,1.70102044,42.223,88.825,16.88,-0.033203606,Atk60,-1519.134541
1688,2.70E-06,56.371,-13.982,65.447,0.322105521,1.942594648,1.462024242,9.076,79.429,10.975,-1.620489127,Atk600,-1374.789287
1689,1.67E-06,62,15.414,Inf,0.234847623,NA,1.306940637,Inf,Inf,24.235,NA,Atk601,-1308.534886
1690,1.82E-06,59,18.025,Inf,0.299968808,NA,1.41577806,Inf,Inf,19.417,NA,Atk602,-1294.11954
1691,1.81E-06,61,14.779,Inf,0.260733667,NA,1.352179374,Inf,Inf,24.713,NA,Atk603,-1410.200238
1692,1.73E-06,60,21.083,Inf,0.387812996,NA,1.568637594,Inf,Inf,12.479,NA,Atk604,-1330.625201
1693,2.44E-06,58,11.108,Inf,0.268459298,NA,1.368443129,Inf,Inf,17.426,NA,Atk605,-1281.390019
1694,2.12E-06,62,19.976,Inf,0.328851011,NA,1.458248319,Inf,Inf,17.132,NA,Atk606,-1406.994222
1695,1.50E-06,51,33.435,Inf,NA,NA,NA,Inf,Inf,1.79,NA,Atk607,-974.3916874
1696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Atk608,NULL
1697,2.41E-06,62,20.459,Inf,0.380662039,NA,1.549789855,Inf,Inf,16.005,NA,Atk609,-1500.198717
1698,2.44E-06,56.599,#NAME?,71.935,0.229206235,1.428060891,1.308277752,15.336,Inf,16.084,-1.198854656,Atk61,-1640.94755
1699,2.61E-06,59,21.302,Inf,0.41824505,NA,1.618920392,Inf,Inf,9.474,NA,Atk610,-1261.005246
1700,2.06E-06,60,22.562,Inf,0.424316418,NA,1.628762076,Inf,Inf,16.474,NA,Atk611,-1307.536356
1701,2.45E-06,60,20.863,Inf,0.374541789,NA,1.53808764,Inf,Inf,12.273,NA,Atk612,-1297.102175
1702,1.65E-06,54.754,30.694,Inf,0.9708047,0.57177389,NA,Inf,Inf,11.511,0.39903081,Atk613,-1247.870601
1703,2.35E-06,61,34.766,Inf,0.845655553,NA,2.595874327,Inf,Inf,3.799,NA,Atk614,-1150.277006
1704,1.78E-06,54,29.581,Inf,0.849558498,NA,2.714084171,Inf,Inf,3.668,NA,Atk615,-1135.421778
1705,1.51E-06,56.783,37.256,Inf,-1.048327026,NA,NA,Inf,Inf,8.25,NA,Atk616,-1087.909029
1706,1.20E-06,64,34.357,Inf,0.719020821,NA,2.259551181,Inf,Inf,6.777,NA,Atk617,-1419.873417
1707,1.26E-06,56.913,37.555,77.276,-1.085117639,1.026398956,NA,20.363,39.721,7.464,-2.111516595,Atk618,-1266.981314
1708,1.61E-06,63,29.088,Inf,0.575890771,NA,1.923469739,Inf,Inf,8.806,NA,Atk619,-1382.958784
1709,8.58E-07,48.902,8.579,59.087,0.640530097,-0.710787515,2.135242849,10.185,50.508,7.869,1.351317612,Atk62,-1426.344792
1710,1.70E-06,60.963,25.767,Inf,0.558147873,NA,1.888325729,Inf,Inf,12.964,NA,Atk620,-1226.939008
1711,1.38E-06,51.027,29.793,86.385,1.100542156,0.743276261,NA,35.358,56.592,10.11,0.357265895,Atk621,-1373.846043
1712,1.89E-06,53.953,26.306,62.035,0.952041105,2.730964247,NA,8.082,35.729,5.688,-1.778923142,Atk622,-1364.242118
1713,6.76E-07,50.738,43.769,115.689,-0.596814565,0.518855175,NA,64.951,71.92,7.583,-1.11566974,Atk623,-1360.003224
1714,1.26E-06,54.315,34.763,73.456,NA,1.283199093,NA,19.141,38.693,7.309,NA,Atk624,-1233.93205
1715,2.15E-06,55.097,16.313,67.898,0.632139202,1.893797467,2.098698958,12.801,51.585,8.566,-1.261658266,Atk625,-1475.367995
1716,1.62E-06,59,30.802,Inf,NA,NA,1.997712117,Inf,Inf,14.037,NA,Atk626,-1171.360749
1717,1.85E-06,57.476,29.529,67.481,0.955655523,2.907771612,2.977440963,10.005,37.952,6.425,-1.952116089,Atk627,-1162.564608
1718,2.23E-06,53.7,12.4,67.457,0.584993628,1.306780393,1.992049405,13.757,55.057,9.21,-0.721786764,Atk628,-1334.375445
1719,2.38E-06,53.117,11.984,70.016,0.559308145,1.205723414,1.927923952,16.899,58.032,10.131,-0.646415268,Atk629,-1274.556171
1720,2.10E-06,52.948,#NAME?,73.88,0.165827158,0.945194642,1.215446535,20.932,Inf,20.77,-0.779367484,Atk63,-1599.985794
1721,2.09E-06,57.437,6.574,70.053,0.476557509,1.790044473,1.746525489,12.616,63.479,10.013,-1.313486965,Atk630,-1550.351515
1722,2.28E-06,49.098,-0.721,Inf,0.339714069,0.252425816,1.511071474,Inf,Inf,23.323,0.087288253,Atk631,-1389.66743
1723,2.51E-06,56.534,-9.768,75.771,0.332145463,1.025372578,1.480229191,19.237,85.539,14.29,-0.693227114,Atk632,-1657.626137
1724,2.17E-06,53.3,3.853,101.165,0.399275193,0.420962026,1.607239831,47.865,97.312,18.465,-0.021686833,Atk633,-1380.059819
1725,2.45E-06,61,18.591,Inf,0.336537687,NA,1.476800245,Inf,Inf,11.581,NA,Atk634,-1447.671815
1726,2.22E-06,61,18.374,Inf,0.346935776,NA,1.489607317,Inf,Inf,16.233,NA,Atk635,-1352.882426
1727,2.43E-06,63,24.327,Inf,0.420471316,NA,1.614927116,Inf,Inf,10.673,NA,Atk636,-1377.472267
1728,1.50E-06,51.566,38.276,84.713,NA,0.854192489,NA,33.147,46.437,7.669,NA,Atk637,-1282.14873
1729,2.06E-06,55.879,27.519,68.554,0.918948912,1.638990078,2.899043296,12.675,41.035,7.201,-0.720041167,Atk638,-1400.008408
1730,5.67E-07,54,33.9,Inf,1.081477401,NA,NA,Inf,Inf,10.649,NA,Atk639,-1089.582489
1731,2.54E-06,55.389,16.007,94.06,0.567348171,0.523566797,1.946675022,38.671,78.053,14.769,0.043781374,Atk64,-1479.724414
1732,4.66E-07,52,34.199,Inf,-0.842271277,NA,NA,Inf,Inf,10.795,NA,Atk640,-1034.057716
1733,9.37E-07,47.178,18.606,Inf,0.566525576,0.225513767,1.998681052,Inf,Inf,21.235,0.341011809,Atk641,-1202.519887
1734,1.96E-06,49,12.189,Inf,0.383472607,NA,1.598812031,Inf,Inf,11.384,NA,Atk642,-1168.656556
1735,1.81E-06,60,28.99,Inf,NA,NA,NA,Inf,Inf,11.251,NA,Atk643,-1232.838965
1736,2.37E-06,52.628,5.963,68.608,0.500278657,1.145298789,1.82576189,15.98,62.645,10.615,-0.645020131,Atk644,-1491.252861
1737,1.90E-06,54.849,22.142,64.219,NA,1.896326007,NA,9.37,42.077,6.709,NA,Atk645,-1324.345723
1738,1.90E-06,46.985,1.329,62.507,0.517345636,1.385196215,1.894141581,15.522,61.178,10.316,-0.867850578,Atk646,-1452.229703
1739,2.64E-06,60,14.323,Inf,0.331353884,NA,1.471936485,Inf,Inf,14.263,NA,Atk647,-1526.232621
1740,2.53E-06,59,17.087,Inf,0.35286988,NA,1.513895666,Inf,Inf,12.784,NA,Atk648,-1476.380977
1741,1.93E-06,49.643,17.933,Inf,0.575621817,0.280576014,2.011109575,Inf,Inf,23.288,0.295045803,Atk649,-1360.343338
1742,2.99E-06,52.648,-9.372,78.461,0.339991084,0.557510917,1.506271127,25.813,87.833,15.718,-0.217519833,Atk65,-1444.437104
1743,2.48E-06,52.786,0.689,70.002,0.43933515,0.912902957,1.698842407,17.216,69.313,11.698,-0.473567807,Atk650,-1520.019643
1744,2.12E-06,60,27.874,Inf,0.595144767,NA,1.987701101,Inf,Inf,6.566,NA,Atk651,-1339.736197
1745,2.06E-06,59,27.579,Inf,0.583699088,NA,1.959475315,Inf,Inf,6.096,NA,Atk652,-1266.303965
1746,2.26E-06,59,26.024,Inf,0.513798642,NA,1.808960073,Inf,Inf,6.834,NA,Atk653,-1403.932383
1747,1.82E-06,62,33.807,Inf,0.755114626,NA,2.366459355,Inf,Inf,5.977,NA,Atk654,-1296.630646
1748,1.89E-06,61,32.93,Inf,0.715906086,NA,2.268678172,Inf,Inf,9.587,NA,Atk655,-1294.895848
1749,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Atk656,NULL
1750,1.81E-06,61,26.651,Inf,NA,NA,1.858984097,Inf,Inf,14.128,NA,Atk657,-1359.049951
1751,2.34E-06,57,20.701,Inf,0.467473078,NA,1.730556959,Inf,Inf,7.173,NA,Atk658,-1284.415794
1752,2.30E-06,51.451,17.396,67.632,0.708231776,1.377060482,2.341844979,16.181,50.236,9.001,-0.668828706,Atk659,-1462.963491
1753,2.36E-06,51.374,14.709,87.716,0.59635185,0.55115374,2.043284383,36.342,73.007,13.803,0.045198109,Atk66,-1404.459541
1754,2.02E-06,58,22.906,Inf,0.453026131,NA,1.699394917,Inf,Inf,12.111,NA,Atk660,-1341.149654
1755,2.08E-06,52.605,18.427,Inf,0.52009567,0.561077517,1.870484656,Inf,Inf,23.765,-0.040981847,Atk661,-1443.894685
1756,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Atk662,NULL
