,rmax,topt,ctmin,ctmax,e,eh,q10,thermal_safety_margin,thermal_tolerance,breadth,skewness,orginalID
1172,8.51E-07,68,27.547,Inf,0.26050243,NA,1.332938006,Inf,Inf,30.044,NA,Atk136
1173,7.31E-07,82,37.007,Inf,0.41935705,NA,1.558230098,Inf,Inf,27.978,NA,Atk137
1174,9.82E-07,81,35.906,Inf,0.409095432,NA,1.54658306,Inf,Inf,29.239,NA,Atk138
1175,1.18E-06,69,31.045,Inf,0.525059275,NA,1.799865473,Inf,Inf,24.948,NA,Atk139
1176,1.32E-06,63,16.015,Inf,0.113024289,NA,1.131006083,Inf,Inf,35.291,NA,Atk14
1177,9.14E-07,69,42.576,Inf,0.900718846,NA,2.716783838,Inf,Inf,10.395,NA,Atk140
1178,7.87E-07,80.9615,35.124,Inf,0.435859084,NA,1.608038423,Inf,Inf,41.116,NA,Atk141
1179,7.57E-07,72,30.722,Inf,0.497728724,NA,1.737613908,Inf,Inf,24.169,NA,Atk142
1180,1.16E-06,63,24.389,Inf,NA,NA,NA,Inf,Inf,23.821,NA,Atk143
1181,6.81E-07,74,37.913,Inf,0.553749606,NA,1.82041297,Inf,Inf,25.2,NA,Atk144
1182,8.66E-07,62,31.038,Inf,0.650539193,NA,2.115445577,Inf,Inf,20.31,NA,Atk145
1183,1.59E-06,65,31.796,Inf,0.444920588,NA,1.630092563,Inf,Inf,7.368,NA,Atk146
1184,8.08E-07,71,25.728,Inf,0.243665384,NA,1.29871511,Inf,Inf,26.398,NA,Atk147
1185,3.78E-07,63.4425,43.727,Inf,-0.68290865,NA,NA,Inf,Inf,19.387,NA,Atk148
1186,5.60E-07,72,33.5,Inf,0.437039778,NA,1.622363161,Inf,Inf,29.531,NA,Atk149
1187,1.09E-06,71.9815,18.268,Inf,0.054299976,NA,NA,Inf,Inf,48.481,NA,Atk15
1188,1.07E-06,65,39.113,Inf,0.949017628,NA,2.911771003,Inf,Inf,10.451,NA,Atk150
1189,1.13E-06,63,34.865,Inf,0.479928073,NA,1.695051113,Inf,Inf,14.105,NA,Atk151
1190,1.25E-06,76,24.097,Inf,0.282713175,NA,NA,Inf,Inf,39.451,NA,Atk152
1191,1.15E-06,72,35.805,Inf,0.627071876,NA,1.991607518,Inf,Inf,8.572,NA,Atk153
1192,2.38E-08,58.16,13.964,Inf,0.4483066,-1.84573562,1.699251998,Inf,Inf,63.753,2.294042219,Atk154
1193,5.16E-07,65.134,20.582,Inf,NA,-2.443753556,NA,Inf,Inf,53.171,NA,Atk155
1194,8.44E-08,64,23.555,Inf,1.727349349,NA,5.834661854,Inf,Inf,9.817,NA,Atk156
1195,4.70E-07,70,37.097,Inf,0.598761788,NA,1.962109194,Inf,Inf,24.909,NA,Atk157
1196,9.10E-08,58,26.104,Inf,NA,NA,NA,Inf,Inf,2.623,NA,Atk158
1197,8.01E-07,67,34.744,Inf,0.570636435,NA,1.895158161,Inf,Inf,27.487,NA,Atk159
1198,1.15E-06,68,14.28,Inf,0.03569742,NA,NA,Inf,Inf,46.796,NA,Atk16
1199,1.42E-06,61,27.683,Inf,0.509806504,NA,1.790769423,Inf,Inf,9.125,NA,Atk160
1200,1.51E-06,60,32.435,Inf,0.699393435,NA,2.216398263,Inf,Inf,5.407,NA,Atk161
1201,1.24E-06,68,42.304,Inf,0.784929885,NA,2.353981286,Inf,Inf,13.039,NA,Atk162
1202,1.21E-06,73,33.894,Inf,0.429478314,NA,1.596800616,Inf,Inf,27.714,NA,Atk163
1203,1.43E-06,71,29.127,Inf,0.348478215,NA,1.462862418,Inf,Inf,23.772,NA,Atk164
1204,1.08E-06,67,27.405,Inf,0.262767409,NA,1.333584939,Inf,Inf,25.78,NA,Atk165
1205,1.43E-06,67,41.394,Inf,0.879780932,NA,2.632013588,Inf,Inf,5.709,NA,Atk166
1206,1.35E-06,66,28.39,Inf,0.400227971,NA,1.555893069,Inf,Inf,19.482,NA,Atk167
1207,1.48E-06,62,36.568,Inf,0.829489905,NA,2.557846561,Inf,Inf,7.038,NA,Atk168
1208,1.31E-06,67,30.787,Inf,0.458029344,NA,1.663838051,Inf,Inf,22.182,NA,Atk169
1209,2.00E-06,67,19.871,Inf,-0.001780788,NA,0.993781554,Inf,Inf,39.522,NA,Atk17
1210,1.93E-06,62,24.103,Inf,0.443428075,NA,1.654699795,Inf,Inf,10.872,NA,Atk170
1211,9.72E-07,65,46.917,Inf,NA,NA,NA,Inf,Inf,4.879,NA,Atk171
1212,1.32E-06,65,40.487,Inf,0.871931373,NA,2.616774096,Inf,Inf,9.215,NA,Atk172
1213,1.23E-06,69,25.642,Inf,0.353360512,NA,1.475132245,Inf,Inf,23.799,NA,Atk173
1214,1.24E-06,69,26.678,Inf,0.362815248,NA,1.492846487,Inf,Inf,25.031,NA,Atk174
1215,1.39E-06,73,26.212,Inf,0.25573681,NA,1.318579055,Inf,Inf,31.806,NA,Atk175
1216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Atk176
1217,1.59E-06,61,33.67,Inf,0.715480253,NA,2.244478514,Inf,Inf,5.545,NA,Atk177
1218,1.38E-06,66,37.465,Inf,0.731237006,NA,2.2350236,Inf,Inf,12.167,NA,Atk178
1219,1.72E-06,61,30.001,Inf,0.56617925,NA,1.892593281,Inf,Inf,4.931,NA,Atk179
1220,1.01E-06,74,10.272,Inf,-0.076724239,NA,NA,Inf,Inf,53.012,NA,Atk18
1221,8.00E-07,72,46.566,Inf,0.717360133,NA,2.176935269,Inf,Inf,17.74,NA,Atk180
1222,1.96E-06,70,17.763,Inf,0.260041779,NA,1.332024155,Inf,Inf,24.3,NA,Atk181
1223,8.92E-07,63,34.128,Inf,0.669783488,NA,2.142233915,Inf,Inf,19.21,NA,Atk182
1224,9.43E-07,62,32.122,Inf,0.614153578,NA,2.004587044,Inf,Inf,17.103,NA,Atk183
1225,1.18E-06,65,33.7,Inf,0.619864396,NA,2.002150112,Inf,Inf,16.341,NA,Atk184
1226,1.42E-06,73,24.57,Inf,0.310376339,NA,1.398936028,Inf,Inf,21.699,NA,Atk185
1227,9.96E-07,75,35.309,Inf,0.351589453,NA,1.456567079,Inf,Inf,28.054,NA,Atk186
1228,1.08E-06,70,35.101,Inf,0.487262972,NA,1.700510024,Inf,Inf,21.768,NA,Atk187
1229,1.41E-06,67,35.531,Inf,0.536454321,NA,1.80026544,Inf,Inf,14.438,NA,Atk188
1230,1.11E-06,61,41.626,Inf,1.088900761,NA,NA,Inf,Inf,8.904,NA,Atk189
1231,1.29E-06,71,12.476,Inf,-0.009153962,NA,NA,Inf,Inf,46.576,NA,Atk19
1232,9.92E-07,58,38.823,Inf,0.999613531,NA,NA,Inf,Inf,10.653,NA,Atk190
1233,9.09E-07,55,46.061,Inf,-0.701494354,NA,NA,Inf,Inf,2.354,NA,Atk191
1234,1.07E-06,72,24.798,Inf,0.18685695,NA,1.217339534,Inf,Inf,31.287,NA,Atk192
1235,9.21E-07,71,35.365,Inf,0.362421678,NA,1.474702273,Inf,Inf,23.277,NA,Atk193
1236,6.26E-07,72,30.097,Inf,NA,NA,1.246152602,Inf,Inf,33.515,NA,Atk194
1237,1.32E-06,68,18.733,Inf,0.141349361,NA,1.165229392,Inf,Inf,37.754,NA,Atk195
1238,1.77E-06,63,-13.074,Inf,0.063614766,NA,1.077120971,Inf,Inf,40.923,NA,Atk196
1239,1.70E-06,62,21.52,Inf,0.305562893,NA,1.414820644,Inf,Inf,24.801,NA,Atk197
1240,2.03E-06,69,16.436,Inf,0.150497375,NA,1.179773067,Inf,Inf,36.586,NA,Atk198
1241,1.51E-06,62,25.393,Inf,0.234333153,NA,1.296645806,Inf,Inf,25.408,NA,Atk199
1242,1.89E-06,60,18.648,Inf,0.334658903,NA,1.47659011,Inf,Inf,11.829,NA,Atk2
1243,1.86E-06,74,10.81,Inf,0.049875236,NA,NA,Inf,Inf,47.671,NA,Atk20
1244,1.54E-06,67,23.642,Inf,0.195592251,NA,1.238572242,Inf,Inf,31.368,NA,Atk200
1245,1.58E-06,69,25.764,Inf,NA,NA,NA,Inf,Inf,33.443,NA,Atk201
1246,1.72E-06,66,19.742,Inf,0.112125182,NA,1.12480686,Inf,Inf,33.217,NA,Atk202
1247,7.46E-07,64.7685,19.481,Inf,NA,NA,NA,Inf,Inf,41.069,NA,Atk203
1248,2.30E-06,67,17.103,Inf,0.285436486,NA,1.377874855,Inf,Inf,23.276,NA,Atk204
1249,1.76E-06,67,17.548,Inf,0.163212989,NA,1.1965781,Inf,Inf,32.245,NA,Atk205
1250,1.50E-06,64,18.486,Inf,0.143205593,NA,1.168955395,Inf,Inf,31.7,NA,Atk206
1251,1.92E-06,69,19.544,Inf,0.176884578,NA,1.212726505,Inf,Inf,32.447,NA,Atk207
1252,1.54E-06,61,18.198,Inf,0.138364056,NA,1.164827988,Inf,Inf,31.201,NA,Atk208
1253,2.17E-06,60,9.355,Inf,0.267201004,NA,1.362485914,Inf,Inf,18.149,NA,Atk209
1254,1.97E-06,49,12.042,Inf,0.336158644,NA,1.508081353,Inf,Inf,9.687,NA,Atk21
1255,1.41E-06,71,19.979,Inf,0.128401062,NA,1.145557236,Inf,Inf,40.248,NA,Atk210
1256,1.18E-06,70,20.638,Inf,0.145922791,NA,1.167510391,Inf,Inf,36.924,NA,Atk211
1257,2.32E-07,75,69.706,Inf,-0.364490114,NA,NA,Inf,Inf,3.086,NA,Atk212
1258,6.78E-07,65.1275,20.547,Inf,0.26000341,5.462989262,1.337985352,Inf,Inf,52.114,-5.202985852,Atk213
1259,1.13E-06,74,22.011,Inf,0.14155563,NA,1.161557464,Inf,Inf,41.482,NA,Atk214
1260,1.44E-06,73,20.704,Inf,0.104872487,NA,1.113383296,Inf,Inf,41.7,NA,Atk215
1261,9.00E-08,76,46.672,Inf,-0.478057638,NA,NA,Inf,Inf,12.678,NA,Atk216
1262,1.19E-06,64,32.329,Inf,0.554347568,NA,1.869411061,Inf,Inf,21.309,NA,Atk217
1263,9.26E-07,75,30.456,Inf,0.243465157,NA,1.292373971,Inf,Inf,36.621,NA,Atk218
1264,1.56E-06,74,24.514,Inf,0.255298509,NA,1.317521288,Inf,Inf,31.663,NA,Atk219
1265,6.40E-07,66.395,20.645,Inf,0.199556272,0.512299967,1.246308871,Inf,Inf,46.361,-0.312743695,Atk22
1266,9.48E-07,74,25.734,Inf,0.192254638,NA,1.223902668,Inf,Inf,39.033,NA,Atk220
1267,1.22E-06,74,25.503,Inf,NA,NA,NA,Inf,Inf,38.963,NA,Atk221
1268,2.28E-06,76,26.741,Inf,0.31826333,NA,1.410836386,Inf,Inf,13.509,NA,Atk222
1269,-2.03E-07,15,15,15,NA,0.302060907,NA,0,0,#NAME?,NA,Atk223
1270,4.75E-07,73,56.428,Inf,-0.54518909,NA,NA,Inf,Inf,4.826,NA,Atk224
1271,1.45E-06,74,32.328,Inf,0.486404421,NA,1.697738708,Inf,Inf,9.831,NA,Atk225
1272,7.05E-07,74,41.059,Inf,0.660158431,NA,2.056863517,Inf,Inf,23.031,NA,Atk226
1273,1.13E-06,73,29.136,Inf,0.241611688,NA,1.296577243,Inf,Inf,35.937,NA,Atk227
1274,1.70E-06,63,26.294,Inf,0.439560833,NA,1.64912196,Inf,Inf,19.406,NA,Atk228
1275,1.98E-06,62,24.951,Inf,0.489966376,NA,1.758948528,Inf,Inf,8.765,NA,Atk229
1276,3.79E-07,68,20.486,Inf,0.140674609,NA,NA,Inf,Inf,40.589,NA,Atk23
1277,2.09E-06,58,26.342,Inf,0.524243378,NA,1.832127651,Inf,Inf,7.464,NA,Atk230
1278,2.12E-06,62,19.417,Inf,0.35469099,NA,1.510136797,Inf,Inf,9.908,NA,Atk231
1279,2.26E-06,61,15.162,Inf,0.286463214,NA,1.398199462,Inf,Inf,13.158,NA,Atk232
1280,1.86E-06,62,22.639,Inf,0.434883517,NA,1.651707576,Inf,Inf,7.598,NA,Atk233
1281,9.82E-07,59,34.541,Inf,0.923052766,NA,2.883054943,Inf,Inf,4.146,NA,Atk234
1282,1.52E-06,58,28.872,Inf,0.621948063,NA,2.047283967,Inf,Inf,6.15,NA,Atk235
1283,2.01E-06,62,26.859,Inf,0.471993295,NA,1.710397566,Inf,Inf,9.619,NA,Atk236
1284,2.32E-06,62,18.332,Inf,0.337838627,NA,1.481543776,Inf,Inf,10.766,NA,Atk237
1285,5.95E-07,66,32.973,Inf,NA,NA,NA,Inf,Inf,26.097,NA,Atk238
1286,7.79E-07,61,31.576,Inf,0.687103833,NA,2.191735534,Inf,Inf,17.818,NA,Atk239
1287,1.24E-06,51,26.749,Inf,0.730101709,NA,2.381865655,Inf,Inf,6.904,NA,Atk24
1288,1.43E-06,41,22.594,Inf,0.906916285,NA,3.075693704,Inf,Inf,3.432,NA,Atk240
1289,1.88E-06,63,19.451,Inf,0.271515418,NA,1.367002567,Inf,Inf,20.961,NA,Atk241
1290,2.27E-06,61,27.908,Inf,0.522018178,NA,1.817278009,Inf,Inf,7.105,NA,Atk242
1291,2.24E-06,63,26.125,Inf,0.461215541,NA,1.691685991,Inf,Inf,8.164,NA,Atk243
1292,2.19E-06,64,22.294,Inf,0.393871303,NA,1.562192172,Inf,Inf,16.983,NA,Atk244
1293,2.46E-06,62,18.119,Inf,0.36662944,NA,1.526577771,Inf,Inf,9.785,NA,Atk245
1294,2.14E-06,68,11.021,Inf,0.225937533,NA,1.290376408,Inf,Inf,26.176,NA,Atk246
1295,2.20E-06,61,15.023,Inf,0.346789503,NA,1.491544523,Inf,Inf,9.326,NA,Atk247
1296,2.70E-06,60,19.572,Inf,0.382110085,NA,1.559039457,Inf,Inf,9.009,NA,Atk248
1297,2.46E-06,60,19.919,Inf,0.330371952,NA,1.468901906,Inf,Inf,13.295,NA,Atk249
1298,1.63E-06,51,21.974,Inf,0.459189024,NA,1.727746038,Inf,Inf,7.095,NA,Atk25
1299,2.39E-06,62,22.352,Inf,0.343861072,NA,1.484504612,Inf,Inf,14.135,NA,Atk250
1300,2.66E-06,62,22.045,Inf,0.365860278,NA,1.52562979,Inf,Inf,15.061,NA,Atk251
1301,2.04E-06,64,13.305,Inf,0.253755738,NA,1.339838798,Inf,Inf,15.652,NA,Atk252
1302,2.05E-06,63,21.326,Inf,0.385600102,NA,1.558191935,Inf,Inf,9.985,NA,Atk253
1303,2.12E-06,64,20.515,Inf,0.343703295,NA,1.481972044,Inf,Inf,9.825,NA,Atk254
1304,1.83E-06,63,23.408,Inf,0.431843543,NA,1.639121015,Inf,Inf,12.091,NA,Atk255
1305,5.46E-07,60,15.93,Inf,0.005099842,NA,0.989558119,Inf,Inf,38.34,NA,Atk256
1306,2.20E-06,64,18.27,Inf,0.296069532,NA,1.405307824,Inf,Inf,16.214,NA,Atk257
1307,2.36E-06,59,17.59,Inf,0.324430408,NA,1.463126069,Inf,Inf,11.937,NA,Atk258
1308,2.23E-06,63,17.548,Inf,0.305293703,NA,1.420858742,Inf,Inf,11.297,NA,Atk259
1309,2.34E-06,71,7.123,Inf,0.038487495,NA,1.040118233,Inf,Inf,44.26,NA,Atk26
1310,2.14E-06,63,28.756,Inf,0.524040387,NA,1.805458037,Inf,Inf,7.341,NA,Atk260
1311,2.00E-06,64,28.592,Inf,0.50681608,NA,1.774080957,Inf,Inf,8.793,NA,Atk261
1312,2.06E-06,64,31.974,Inf,NA,NA,NA,Inf,Inf,6.453,NA,Atk262
1313,2.13E-06,65,25.965,Inf,0.44671607,NA,1.659580499,Inf,Inf,9.525,NA,Atk263
1314,2.74E-06,58,22.605,Inf,0.416494641,NA,1.623791996,Inf,Inf,10.973,NA,Atk264
1315,1.77E-06,68,14.446,Inf,0.138924986,NA,1.165164561,Inf,Inf,39.533,NA,Atk265
1316,2.65E-06,61,16.954,Inf,0.294208293,NA,1.405382299,Inf,Inf,12.481,NA,Atk266
1317,2.87E-06,58,14.965,Inf,0.319977477,NA,1.459570878,Inf,Inf,12.623,NA,Atk267
1318,2.13E-06,55,15.14,Inf,0.322304041,NA,1.470046523,Inf,Inf,11.481,NA,Atk268
1319,1.72E-06,66,18.687,Inf,0.275340759,NA,1.364658365,Inf,Inf,27.795,NA,Atk269
1320,2.85E-06,57,2.166,Inf,0.171431614,NA,1.226165578,Inf,Inf,24.189,NA,Atk27
1321,2.37E-06,60,11.073,Inf,0.26875654,NA,1.368414068,Inf,Inf,16.367,NA,Atk270
1322,2.35E-06,59,9.193,Inf,0.244502611,NA,1.331893536,Inf,Inf,13.915,NA,Atk271
1323,1.92E-06,56,24.662,Inf,0.559001505,NA,1.926497418,Inf,Inf,7.796,NA,Atk272
1324,2.10E-06,61,23.915,Inf,0.426996343,NA,1.637852915,Inf,Inf,12.964,NA,Atk273
1325,2.26E-06,60,29.863,Inf,0.631562571,NA,2.063293218,Inf,Inf,5.52,NA,Atk274
1326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Atk275
1327,1.87E-06,63,7.53,Inf,0.195273268,NA,1.252589161,Inf,Inf,27.719,NA,Atk276
1328,1.86E-06,61,17.853,Inf,0.358045516,NA,1.511764308,Inf,Inf,16.575,NA,Atk277
1329,1.99E-06,61,19.854,Inf,0.358837658,NA,1.509099467,Inf,Inf,14.65,NA,Atk278
1330,1.86E-06,62,12.484,Inf,0.28886722,NA,1.393535678,Inf,Inf,18.432,NA,Atk279
1331,1.92E-06,79,14.985,Inf,0.021805901,NA,NA,Inf,Inf,49.648,NA,Atk28
1332,2.45E-06,59,18.936,Inf,0.369811465,NA,1.536555446,Inf,Inf,8.926,NA,Atk280
1333,2.87E-06,63,19.937,Inf,0.348100306,NA,1.491422795,Inf,Inf,9.83,NA,Atk281
1334,2.51E-06,62,3.512,Inf,0.211540018,NA,1.27991403,Inf,Inf,19.487,NA,Atk282
1335,2.65E-06,59,7.777,Inf,0.229606012,NA,1.313416655,Inf,Inf,10.919,NA,Atk283
1336,2.89E-06,56,17.967,Inf,0.418273932,NA,1.642283307,Inf,Inf,8.842,NA,Atk284
1337,2.07E-06,51,17.267,Inf,0.440921162,NA,1.704560105,Inf,Inf,11.645,NA,Atk285
1338,1.94E-06,53,23.828,Inf,0.62827761,NA,2.12129143,Inf,Inf,7.38,NA,Atk286
1339,1.04E-06,57,19.998,Inf,0.264152412,NA,NA,Inf,Inf,29.148,NA,Atk287
1340,1.77E-06,57,26.485,Inf,0.633106056,NA,2.106854068,Inf,Inf,9.864,NA,Atk288
1341,2.11E-06,48,21.425,Inf,0.678985592,NA,2.295393454,Inf,Inf,5.092,NA,Atk289
1342,1.97E-06,71,10.058,Inf,0.013656265,NA,NA,Inf,Inf,45.539,NA,Atk29
1343,2.17E-06,54,23.838,Inf,0.629755215,NA,2.117016959,Inf,Inf,5.644,NA,Atk290
1344,1.91E-06,50,22.574,Inf,0.671134061,NA,2.248541866,Inf,Inf,5.347,NA,Atk291
1345,1.91E-06,53,23.056,Inf,0.553377406,NA,1.944557475,Inf,Inf,8.214,NA,Atk292
1346,1.17E-06,58,19.617,Inf,0.291316501,NA,1.406528436,Inf,Inf,28.06,NA,Atk293
1347,2.45E-06,53,16.288,Inf,0.464609124,NA,1.746450206,Inf,Inf,11.772,NA,Atk294
1348,2.58E-06,56,20.675,Inf,0.476260818,NA,1.755697783,Inf,Inf,9.695,NA,Atk295
1349,1.85E-06,48,18.472,Inf,0.546796164,NA,1.949504413,Inf,Inf,12.921,NA,Atk296
1350,1.81E-06,53,17.046,Inf,0.356030512,NA,1.530166407,Inf,Inf,19.487,NA,Atk297
1351,2.38E-06,65,20.814,Inf,0.375376762,NA,1.53645797,Inf,Inf,13.746,NA,Atk298
1352,2.30E-06,55,17.766,Inf,0.418252798,NA,1.645791276,Inf,Inf,9.414,NA,Atk299
1353,1.59E-06,63,2.084,Inf,0.237566546,NA,1.306218928,Inf,Inf,13.31,NA,Atk3
1354,1.63E-06,53,28.521,Inf,0.76714899,NA,2.466116071,Inf,Inf,5.525,NA,Atk30
1355,2.24E-06,60,23.702,Inf,0.452440177,NA,1.692735338,Inf,Inf,12.145,NA,Atk300
1356,2.03E-06,50,20.496,Inf,0.583648775,NA,2.029092636,Inf,Inf,9.255,NA,Atk301
1357,2.35E-06,57,20.76,Inf,0.46934768,NA,1.739691318,Inf,Inf,9.909,NA,Atk302
1358,2.91E-06,56,20.963,Inf,0.507579032,NA,1.822013404,Inf,Inf,5.957,NA,Atk303
1359,1.70E-06,65,18.491,Inf,0.250980392,NA,1.329926231,Inf,Inf,29.476,NA,Atk304
1360,6.87E-07,53,15.046,Inf,0.194633689,NA,1.249787573,Inf,Inf,30.281,NA,Atk305
1361,1.71E-06,58,21.451,Inf,0.442641372,NA,1.678667794,Inf,Inf,19.051,NA,Atk306
1362,2.95E-07,65.974,14.461,Inf,NA,NA,NA,Inf,Inf,46.256,NA,Atk307
1363,2.13E-06,51,21.332,Inf,0.586548477,NA,2.030277401,Inf,Inf,10.118,NA,Atk308
1364,2.20E-06,55,20.763,Inf,0.471184768,NA,1.751490159,Inf,Inf,13.165,NA,Atk309
1365,1.68E-06,67,20.908,Inf,0.290354234,NA,1.387137526,Inf,Inf,29.688,NA,Atk31
1366,1.73E-06,50,25.084,Inf,0.784475063,NA,2.571161686,Inf,Inf,5.707,NA,Atk310
1367,1.50E-06,53,22.874,Inf,NA,NA,NA,Inf,Inf,14.207,NA,Atk311
1368,1.66E-06,62,19.213,Inf,0.322848846,NA,1.450826744,Inf,Inf,23.62,NA,Atk312
1369,1.69E-06,67,19.472,Inf,0.267395208,NA,1.352323088,Inf,Inf,30.114,NA,Atk313
1370,2.36E-06,54,22.183,Inf,0.525429831,NA,1.865780229,Inf,Inf,9.533,NA,Atk314
1371,2.49E-06,63,18.379,Inf,0.355562869,NA,1.50732323,Inf,Inf,17.233,NA,Atk315
1372,1.82E-06,60,20.117,Inf,0.398070673,NA,1.588778517,Inf,Inf,20.938,NA,Atk316
1373,6.54E-07,62,41.188,Inf,0.987664914,NA,NA,Inf,Inf,13.803,NA,Atk317
1374,4.98E-07,61,45.547,Inf,-0.891647602,NA,NA,Inf,Inf,12.047,NA,Atk318
1375,4.42E-07,63.9995,48.409,Inf,-0.82980574,NA,NA,Inf,Inf,13.648,NA,Atk319
1376,1.64E-06,54,24.664,Inf,0.563822305,NA,1.944011581,Inf,Inf,7.024,NA,Atk32
1377,4.39E-07,63,44.594,Inf,-0.565322605,NA,NA,Inf,Inf,2.905,NA,Atk320
1378,4.32E-07,67,42.402,Inf,0.926348598,NA,NA,Inf,Inf,15.388,NA,Atk321
1379,4.56E-07,66,43.912,Inf,NA,NA,NA,Inf,Inf,16.696,NA,Atk322
1380,5.52E-07,64,50.414,Inf,-0.485188722,NA,NA,Inf,Inf,4.868,NA,Atk323
1381,8.28E-08,70,43.363,Inf,-0.365200818,NA,NA,Inf,Inf,2.169,NA,Atk324
1382,5.92E-07,65,50.186,Inf,-0.451337299,NA,NA,Inf,Inf,4.709,NA,Atk325
1383,6.87E-07,68,54.58,Inf,-0.645700292,NA,NA,Inf,Inf,5.7,NA,Atk326
1384,5.76E-07,66,53.89,Inf,-0.467691746,NA,NA,Inf,Inf,5.091,NA,Atk327
1385,1.16E-06,59,31.483,Inf,0.769074408,NA,2.452653196,Inf,Inf,8.133,NA,Atk328
1386,9.31E-07,62,32.499,Inf,0.721252202,NA,2.291171384,Inf,Inf,16.322,NA,Atk329
1387,1.30E-06,64,23.329,Inf,0.314330584,NA,1.42598926,Inf,Inf,27.472,NA,Atk33
1388,1.02E-06,59,41.058,Inf,-0.674642297,NA,0.412383606,Inf,Inf,7.641,NA,Atk330
1389,1.16E-06,64,39.881,Inf,0.996457577,NA,NA,Inf,Inf,11.254,NA,Atk331
1390,7.42E-07,54,43.645,Inf,-0.460048122,NA,NA,Inf,Inf,0.974,NA,Atk332
1391,2.20E-06,65,18.825,Inf,0.318432287,NA,1.437135624,Inf,Inf,22.821,NA,Atk333
1392,1.70E-06,62,21.921,Inf,NA,NA,NA,Inf,Inf,23.971,NA,Atk334
1393,2.01E-06,65,21.905,Inf,0.38021072,NA,1.543140311,Inf,Inf,23.149,NA,Atk335
1394,2.26E-06,65,20.208,Inf,0.327247024,NA,1.450380124,Inf,Inf,24.039,NA,Atk336
1395,1.25E-06,64,26.491,Inf,0.246465515,NA,1.311958984,Inf,Inf,24.441,NA,Atk337
1396,1.26E-06,67,26.219,Inf,0.360860401,NA,1.502618499,Inf,Inf,29.361,NA,Atk338
1397,1.30E-06,65,25.145,Inf,0.394759953,NA,1.567029282,Inf,Inf,25.748,NA,Atk339
1398,2.13E-06,59,6.47,Inf,0.17587156,NA,1.228152218,Inf,Inf,28.608,NA,Atk34
1399,1.66E-06,64,22.829,Inf,0.412179488,NA,1.60198202,Inf,Inf,22.288,NA,Atk340
1400,1.57E-06,60,29.096,Inf,0.645224634,NA,2.101614512,Inf,Inf,14.123,NA,Atk341
1401,1.35E-06,61,33.791,Inf,0.729993777,NA,2.304668801,Inf,Inf,13.532,NA,Atk342
1402,1.65E-06,69,30.107,Inf,0.495941943,NA,1.73458425,Inf,Inf,21.382,NA,Atk343
1403,1.86E-06,68,39.017,Inf,0.802859826,NA,2.433922455,Inf,Inf,7.792,NA,Atk344
1404,1.36E-06,65,31.104,Inf,0.560273176,NA,1.886881573,Inf,Inf,19.437,NA,Atk345
1405,1.45E-06,61,26.003,Inf,0.504881849,NA,NA,Inf,Inf,19.069,NA,Atk346
1406,1.29E-06,61,27.44,Inf,0.55047674,NA,1.885626074,Inf,Inf,19.07,NA,Atk347
1407,9.54E-07,60,30.491,Inf,0.632805174,NA,2.071668697,Inf,Inf,17.368,NA,Atk348
1408,1.28E-06,63,28.607,Inf,0.515644364,NA,1.793535547,Inf,Inf,18.165,NA,Atk349
1409,2.11E-06,59,8.319,Inf,0.206001136,NA,1.272804301,Inf,Inf,26.75,NA,Atk35
1410,8.46E-08,68,-6.22,Inf,0.773684385,NA,1.946777413,Inf,Inf,15.045,NA,Atk350
1411,1.12E-06,61,39.168,Inf,-0.804359187,NA,NA,Inf,Inf,4.036,NA,Atk351
1412,8.34E-07,61,46.367,Inf,-0.509917086,NA,NA,Inf,Inf,3.857,NA,Atk352
1413,1.24E-06,63,43.288,Inf,NA,NA,NA,Inf,Inf,6.629,NA,Atk353
1414,1.11E-06,63,43.576,Inf,NA,NA,NA,Inf,Inf,10.708,NA,Atk354
1415,1.11E-06,62,38.472,Inf,0.96437254,NA,NA,Inf,Inf,9.353,NA,Atk355
1416,2.65E-06,57,12.938,Inf,0.307310835,NA,1.438193758,Inf,Inf,17.238,NA,Atk356
1417,2.26E-06,59,24.565,Inf,0.429718936,NA,1.645288457,Inf,Inf,13.696,NA,Atk357
1418,2.41E-06,53,21.486,Inf,0.524663666,NA,1.870356812,Inf,Inf,6.862,NA,Atk358
1419,2.24E-06,68,20.997,Inf,0.282561209,NA,1.374879973,Inf,Inf,18.844,NA,Atk359
1420,1.52E-06,71,10.468,Inf,-0.009467075,NA,NA,Inf,Inf,49.056,NA,Atk36
1421,2.21E-06,59,28.677,Inf,NA,NA,NA,Inf,Inf,11.016,NA,Atk360
1422,1.90E-06,59,31.548,Inf,0.675683933,NA,2.17987852,Inf,Inf,17.469,NA,Atk361
1423,2.01E-06,67,22.618,Inf,0.348281966,NA,1.47851003,Inf,Inf,23.926,NA,Atk362
1424,1.55E-06,63,31.038,Inf,0.543347833,NA,1.853660503,Inf,Inf,18.869,NA,Atk363
1425,1.57E-06,70,29.387,Inf,NA,NA,NA,Inf,Inf,25.154,NA,Atk364
1426,2.26E-06,58,27.532,Inf,0.630456138,NA,2.071417758,Inf,Inf,5.02,NA,Atk365
1427,2.06E-06,65,22.384,Inf,0.376735515,NA,1.525651901,Inf,Inf,17.704,NA,Atk366
